"소재지(시군구)별(1)","소재지(시군구)별(2)","항목",시점,데이터
"경기도","가평군","집행비율 (%)",2014,0.00
"경기도","가평군","집행비율 (%)",2015,0.00
"경기도","가평군","집행비율 (%)",2016,0.00
"경기도","가평군","집행비율 (%)",2017,0.00
"경기도","가평군","집행비율 (%)",2018,0.00
"경기도","가평군","집행비율 (%)",2019,0.00
"경기도","가평군","집행비율 (%)",2020,0.00
"경기도","가평군","집행비율 (%)",2021,0.00
"경기도","가평군","미집행면적 (㎡)",2013,20299
"경기도","가평군","미집행면적 (㎡)",2014,16408
"경기도","가평군","미집행면적 (㎡)",2015,16407
"경기도","가평군","미집행면적 (㎡)",2016,16407
"경기도","가평군","미집행면적 (㎡)",2017,16407
"경기도","가평군","미집행면적 (㎡)",2018,16407
"경기도","가평군","미집행면적 (㎡)",2019,16407
"경기도","가평군","미집행면적 (㎡)",2020,16407
"경기도","가평군","미집행면적 (㎡)",2021,16407
"경기도","가평군","미집행면적 (㎡)",2022,16407
"경기도","가평군","추정사업비계 (백만원)",2013,3207
"경기도","가평군","추정사업비계 (백만원)",2014,2583
"경기도","가평군","추정사업비계 (백만원)",2015,1847
"경기도","가평군","추정사업비계 (백만원)",2016,2096
"경기도","가평군","추정사업비계 (백만원)",2017,2096
"경기도","가평군","추정사업비계 (백만원)",2018,3280
"경기도","가평군","추정사업비계 (백만원)",2019,3280
"경기도","가평군","추정사업비계 (백만원)",2020,2509
"경기도","가평군","추정사업비계 (백만원)",2021,2509
"경기도","가평군","추정사업비계 (백만원)",2022,2509
"경기도","연천군","(부분)미집행결정면적 (㎡)",2013,21500
"경기도","연천군","(부분)미집행결정면적 (㎡)",2014,21500
"경기도","연천군","(부분)미집행결정면적 (㎡)",2015,21500
"경기도","연천군","(부분)미집행결정면적 (㎡)",2016,21500
"경기도","연천군","(부분)미집행결정면적 (㎡)",2017,21500
"경기도","연천군","(부분)미집행결정면적 (㎡)",2018,21500
"경기도","연천군","(부분)미집행결정면적 (㎡)",2019,21500
"경기도","연천군","(부분)미집행결정면적 (㎡)",2020,19239
"경기도","연천군","(부분)미집행결정면적 (㎡)",2021,19239
"경기도","연천군","집행면적 (㎡)",2013,0
"경기도","연천군","집행면적 (㎡)",2014,0
"경기도","연천군","집행면적 (㎡)",2015,0
"경기도","연천군","집행면적 (㎡)",2016,0
"경기도","연천군","집행면적 (㎡)",2017,0
"경기도","연천군","집행면적 (㎡)",2018,0
"경기도","연천군","집행면적 (㎡)",2019,0
"경기도","연천군","집행면적 (㎡)",2020,0
"경기도","연천군","집행면적 (㎡)",2021,0
"경기도","연천군","집행비율 (%)",2013,0.00
"경기도","연천군","집행비율 (%)",2014,0.00
"경기도","연천군","집행비율 (%)",2015,0.00
"경기도","연천군","집행비율 (%)",2016,0.00
"경기도","연천군","집행비율 (%)",2017,0.00
"경기도","연천군","집행비율 (%)",2018,0.00
"경기도","연천군","집행비율 (%)",2019,0.00
"경기도","연천군","집행비율 (%)",2020,0.00
"경기도","연천군","집행비율 (%)",2021,0.00
"경기도","연천군","미집행면적 (㎡)",2013,21500
"경기도","연천군","미집행면적 (㎡)",2014,21500
"경기도","연천군","미집행면적 (㎡)",2015,21500
"경기도","연천군","미집행면적 (㎡)",2016,21500
"경기도","연천군","미집행면적 (㎡)",2017,21500
"경기도","연천군","미집행면적 (㎡)",2018,21500
"경기도","연천군","미집행면적 (㎡)",2019,21500
"경기도","연천군","미집행면적 (㎡)",2020,19239
"경기도","연천군","미집행면적 (㎡)",2021,19239
"경기도","연천군","추정사업비계 (백만원)",2013,3440
"경기도","연천군","추정사업비계 (백만원)",2014,3440
"경기도","연천군","추정사업비계 (백만원)",2015,19628
"경기도","연천군","추정사업비계 (백만원)",2016,19628
"경기도","연천군","추정사업비계 (백만원)",2017,19628
"경기도","연천군","추정사업비계 (백만원)",2018,19628
"경기도","연천군","추정사업비계 (백만원)",2019,19628
"경기도","연천군","추정사업비계 (백만원)",2020,1327
"경기도","연천군","추정사업비계 (백만원)",2021,1327
"경기도","하남시","(부분)미집행결정면적 (㎡)",2021,218742
"경기도","하남시","(부분)미집행결정면적 (㎡)",2022,218742
"경기도","하남시","집행면적 (㎡)",2021,0
"경기도","하남시","집행비율 (%)",2021,0.00
"경기도","하남시","미집행면적 (㎡)",2021,218742
"경기도","하남시","미집행면적 (㎡)",2022,218742
"경기도","하남시","추정사업비계 (백만원)",2021,21
"경기도","하남시","추정사업비계 (백만원)",2022,21
"강원도","소계","(부분)미집행결정면적 (㎡)",2013,2179889
"강원도","소계","(부분)미집행결정면적 (㎡)",2014,4003701
"강원도","소계","(부분)미집행결정면적 (㎡)",2015,3975843
"강원도","소계","(부분)미집행결정면적 (㎡)",2016,3836301
"강원도","소계","(부분)미집행결정면적 (㎡)",2017,3567555
"강원도","소계","(부분)미집행결정면적 (㎡)",2018,3594090
"강원도","소계","(부분)미집행결정면적 (㎡)",2019,988847
"강원도","소계","(부분)미집행결정면적 (㎡)",2020,940341
"강원도","소계","(부분)미집행결정면적 (㎡)",2021,892667
"강원도","소계","(부분)미집행결정면적 (㎡)",2022,898997
"강원도","소계","집행면적 (㎡)",2013,1903237
"강원도","소계","집행면적 (㎡)",2014,3356169
"강원도","소계","집행면적 (㎡)",2015,3329832
"강원도","소계","집행면적 (㎡)",2016,3191459
"강원도","소계","집행면적 (㎡)",2017,2954405
"강원도","소계","집행면적 (㎡)",2018,2938574
"강원도","소계","집행면적 (㎡)",2019,744904
"강원도","소계","집행면적 (㎡)",2020,696507
"강원도","소계","집행면적 (㎡)",2021,681558
"강원도","소계","집행면적 (㎡)",2022,681558
"강원도","소계","집행비율 (%)",2013,87.31
"강원도","소계","집행비율 (%)",2014,83.83
"강원도","소계","집행비율 (%)",2015,83.75
"강원도","소계","집행비율 (%)",2016,83.19
"강원도","소계","집행비율 (%)",2017,82.81
"강원도","소계","집행비율 (%)",2018,81.76
"강원도","소계","집행비율 (%)",2019,75.33
"강원도","소계","집행비율 (%)",2020,74.07
"강원도","소계","집행비율 (%)",2021,76.35
"강원도","소계","집행비율 (%)",2022,75.81
"강원도","소계","미집행면적 (㎡)",2013,276652
"강원도","소계","미집행면적 (㎡)",2014,647532
"강원도","소계","미집행면적 (㎡)",2015,646011
"강원도","소계","미집행면적 (㎡)",2016,644842
"강원도","소계","미집행면적 (㎡)",2017,613150
"강원도","소계","미집행면적 (㎡)",2018,655516
"강원도","소계","미집행면적 (㎡)",2019,243943
"강원도","소계","미집행면적 (㎡)",2020,243834
"강원도","소계","미집행면적 (㎡)",2021,211109
"강원도","소계","미집행면적 (㎡)",2022,217439
"강원도","소계","추정사업비계 (백만원)",2013,158460
"강원도","소계","추정사업비계 (백만원)",2014,149219
"강원도","소계","추정사업비계 (백만원)",2015,145519
"강원도","소계","추정사업비계 (백만원)",2016,116823
"강원도","소계","추정사업비계 (백만원)",2017,113150
"강원도","소계","추정사업비계 (백만원)",2018,124792
"강원도","소계","추정사업비계 (백만원)",2019,43873
"강원도","소계","추정사업비계 (백만원)",2020,43963
"강원도","소계","추정사업비계 (백만원)",2021,40372
"강원도","소계","추정사업비계 (백만원)",2022,40504
"강원도","춘천시","(부분)미집행결정면적 (㎡)",2013,1396978
"강원도","춘천시","(부분)미집행결정면적 (㎡)",2014,326565
"강원도","춘천시","(부분)미집행결정면적 (㎡)",2015,326565
"강원도","춘천시","(부분)미집행결정면적 (㎡)",2016,326565
"강원도","춘천시","(부분)미집행결정면적 (㎡)",2017,146591
"강원도","춘천시","(부분)미집행결정면적 (㎡)",2018,146591
"강원도","춘천시","(부분)미집행결정면적 (㎡)",2019,146591
"강원도","춘천시","(부분)미집행결정면적 (㎡)",2020,146591
"강원도","춘천시","(부분)미집행결정면적 (㎡)",2021,131287
"강원도","춘천시","(부분)미집행결정면적 (㎡)",2022,131287
"강원도","춘천시","집행면적 (㎡)",2013,1221361
"강원도","춘천시","집행면적 (㎡)",2014,294615
"강원도","춘천시","집행면적 (㎡)",2015,294615
"강원도","춘천시","집행면적 (㎡)",2016,294615
"강원도","춘천시","집행면적 (㎡)",2017,122946
"강원도","춘천시","집행면적 (㎡)",2018,122946
"강원도","춘천시","집행면적 (㎡)",2019,122946
"강원도","춘천시","집행면적 (㎡)",2020,122946
"강원도","춘천시","집행면적 (㎡)",2021,107997
"강원도","춘천시","집행면적 (㎡)",2022,107997
"강원도","춘천시","집행비율 (%)",2013,87.43
"강원도","춘천시","집행비율 (%)",2014,90.22
"강원도","춘천시","집행비율 (%)",2015,90.22
"강원도","춘천시","집행비율 (%)",2016,90.22
"강원도","춘천시","집행비율 (%)",2017,83.87
"강원도","춘천시","집행비율 (%)",2018,83.87
"강원도","춘천시","집행비율 (%)",2019,83.87
"강원도","춘천시","집행비율 (%)",2020,83.87
"강원도","춘천시","집행비율 (%)",2021,82.26
"강원도","춘천시","집행비율 (%)",2022,82.26
"강원도","춘천시","미집행면적 (㎡)",2013,175617
"강원도","춘천시","미집행면적 (㎡)",2014,31950
"강원도","춘천시","미집행면적 (㎡)",2015,31950
"강원도","춘천시","미집행면적 (㎡)",2016,31950
"강원도","춘천시","미집행면적 (㎡)",2017,23645
"강원도","춘천시","미집행면적 (㎡)",2018,23645
"강원도","춘천시","미집행면적 (㎡)",2019,23645
"강원도","춘천시","미집행면적 (㎡)",2020,23645
"강원도","춘천시","미집행면적 (㎡)",2021,23290
"강원도","춘천시","미집행면적 (㎡)",2022,23290
"강원도","춘천시","추정사업비계 (백만원)",2013,110908
"강원도","춘천시","추정사업비계 (백만원)",2014,10519
"강원도","춘천시","추정사업비계 (백만원)",2015,10519
"강원도","춘천시","추정사업비계 (백만원)",2016,10519
"강원도","춘천시","추정사업비계 (백만원)",2017,10519
"강원도","춘천시","추정사업비계 (백만원)",2018,10519
"강원도","춘천시","추정사업비계 (백만원)",2019,9457
"강원도","춘천시","추정사업비계 (백만원)",2020,9557
"강원도","춘천시","추정사업비계 (백만원)",2021,9415
"강원도","춘천시","추정사업비계 (백만원)",2022,9415
"강원도","원주시","(부분)미집행결정면적 (㎡)",2014,2964713
"강원도","원주시","(부분)미집행결정면적 (㎡)",2015,2964713
"강원도","원주시","(부분)미집행결정면적 (㎡)",2016,2966365
"강원도","원주시","(부분)미집행결정면적 (㎡)",2017,2944465
"강원도","원주시","(부분)미집행결정면적 (㎡)",2018,2944465
"강원도","원주시","(부분)미집행결정면적 (㎡)",2019,354222
"강원도","원주시","(부분)미집행결정면적 (㎡)",2020,354193
"강원도","원주시","(부분)미집행결정면적 (㎡)",2021,354193
"강원도","원주시","(부분)미집행결정면적 (㎡)",2022,360523
"강원도","원주시","집행면적 (㎡)",2014,2446032
"강원도","원주시","집행면적 (㎡)",2015,2446032
"강원도","원주시","집행면적 (㎡)",2016,2447684
"강원도","원주시","집행면적 (㎡)",2017,2447684
"강원도","원주시","집행면적 (㎡)",2018,2447684
"강원도","원주시","집행면적 (㎡)",2019,254014
"강원도","원주시","집행면적 (㎡)",2020,254014
"강원도","원주시","집행면적 (㎡)",2021,254014
"강원도","원주시","집행면적 (㎡)",2022,254014
"강원도","원주시","집행비율 (%)",2014,82.50
"강원도","원주시","집행비율 (%)",2015,82.50
"강원도","원주시","집행비율 (%)",2016,82.51
"강원도","원주시","집행비율 (%)",2017,83.13
"강원도","원주시","집행비율 (%)",2018,83.13
"강원도","원주시","집행비율 (%)",2019,71.71
"강원도","원주시","집행비율 (%)",2020,71.72
"강원도","원주시","집행비율 (%)",2021,71.72
"강원도","원주시","집행비율 (%)",2022,70.46
"강원도","원주시","미집행면적 (㎡)",2014,518681
"강원도","원주시","미집행면적 (㎡)",2015,518681
"강원도","원주시","미집행면적 (㎡)",2016,518681
"강원도","원주시","미집행면적 (㎡)",2017,496781
"강원도","원주시","미집행면적 (㎡)",2018,496781
"강원도","원주시","미집행면적 (㎡)",2019,100208
"강원도","원주시","미집행면적 (㎡)",2020,100179
"강원도","원주시","미집행면적 (㎡)",2021,100179
"강원도","원주시","미집행면적 (㎡)",2022,106509
"강원도","원주시","추정사업비계 (백만원)",2014,96353
"강원도","원주시","추정사업비계 (백만원)",2015,96353
"강원도","원주시","추정사업비계 (백만원)",2016,96353
"강원도","원주시","추정사업비계 (백만원)",2017,94492
"강원도","원주시","추정사업비계 (백만원)",2018,94492
"강원도","원주시","추정사업비계 (백만원)",2019,16945
"강원도","원주시","추정사업비계 (백만원)",2020,16945
"강원도","원주시","추정사업비계 (백만원)",2021,16945
"강원도","원주시","추정사업비계 (백만원)",2022,16945
"강원도","동해시","(부분)미집행결정면적 (㎡)",2013,352925
"강원도","동해시","(부분)미집행결정면적 (㎡)",2014,311570
"강원도","동해시","(부분)미집행결정면적 (㎡)",2015,311570
