"[STCODE_11]시도별","시도별","[STCODE_12]설립주체별","설립주체별","[STCODE_13]학교현황별","학교현황별","시점","중학교 개황",
"09","강원특별자치도","A003","공립","G_1","학급수","2016 년","1599",
"09","강원특별자치도","A003","공립","G_1","학급수","2017 년","1579",
"09","강원특별자치도","A003","공립","G_1","학급수","2018 년","1561",
"09","강원특별자치도","A003","공립","G_1","학급수","2019 년","1537",
"09","강원특별자치도","A003","공립","G_1","학급수","2020 년","1511",
"09","강원특별자치도","A003","공립","G_1","학급수","2021 년","1494",
"09","강원특별자치도","A003","공립","G_1","학급수","2022 년","1481",
"09","강원특별자치도","A003","공립","G_3","1학년","2013 년","535",
"09","강원특별자치도","A003","공립","G_3","1학년","2014 년","527",
"09","강원특별자치도","A003","공립","G_3","1학년","2015 년","497",
"09","강원특별자치도","A003","공립","G_3","1학년","2016 년","500",
"09","강원특별자치도","A003","공립","G_3","1학년","2017 년","502",
"09","강원특별자치도","A003","공립","G_3","1학년","2018 년","480",
"09","강원특별자치도","A003","공립","G_3","1학년","2019 년","477",
"09","강원특별자치도","A003","공립","G_3","1학년","2020 년","484",
"09","강원특별자치도","A003","공립","G_3","1학년","2021 년","461",
"09","강원특별자치도","A003","공립","G_3","1학년","2022 년","462",
"09","강원특별자치도","A003","공립","G_4","2학년","2013 년","536",
"09","강원특별자치도","A003","공립","G_4","2학년","2014 년","530",
"09","강원특별자치도","A003","공립","G_4","2학년","2015 년","526",
"09","강원특별자치도","A003","공립","G_4","2학년","2016 년","497",
"09","강원특별자치도","A003","공립","G_4","2학년","2017 년","500",
"09","강원특별자치도","A003","공립","G_4","2학년","2018 년","502",
"09","강원특별자치도","A003","공립","G_4","2학년","2019 년","480",
"09","강원특별자치도","A003","공립","G_4","2학년","2020 년","475",
"09","강원특별자치도","A003","공립","G_4","2학년","2021 년","479",
"09","강원특별자치도","A003","공립","G_4","2학년","2022 년","458",
"09","강원특별자치도","A003","공립","G_5","3학년","2013 년","549",
"09","강원특별자치도","A003","공립","G_5","3학년","2014 년","537",
"09","강원특별자치도","A003","공립","G_5","3학년","2015 년","531",
"09","강원특별자치도","A003","공립","G_5","3학년","2016 년","523",
"09","강원특별자치도","A003","공립","G_5","3학년","2017 년","495",
"09","강원특별자치도","A003","공립","G_5","3학년","2018 년","499",
"09","강원특별자치도","A003","공립","G_5","3학년","2019 년","500",
"09","강원특별자치도","A003","공립","G_5","3학년","2020 년","470",
"09","강원특별자치도","A003","공립","G_5","3학년","2021 년","474",
"09","강원특별자치도","A003","공립","G_5","3학년","2022 년","480",
"09","강원특별자치도","A003","공립","G_2","특수학급","2013 년","67",
"09","강원특별자치도","A003","공립","G_2","특수학급","2014 년","70",
"09","강원특별자치도","A003","공립","G_2","특수학급","2015 년","78",
"09","강원특별자치도","A003","공립","G_2","특수학급","2016 년","79",
"09","강원특별자치도","A003","공립","G_2","특수학급","2017 년","82",
"09","강원특별자치도","A003","공립","G_2","특수학급","2018 년","80",
"09","강원특별자치도","A003","공립","G_2","특수학급","2019 년","80",
"09","강원특별자치도","A003","공립","G_2","특수학급","2020 년","82",
"09","강원특별자치도","A003","공립","G_2","특수학급","2021 년","80",
"09","강원특별자치도","A003","공립","G_2","특수학급","2022 년","81",
"09","강원특별자치도","A003","공립","H_1","학생수","2013 년","49200",
"09","강원특별자치도","A003","공립","H_1","학생수","2014 년","46594",
"09","강원특별자치도","A003","공립","H_1","학생수","2015 년","42940",
"09","강원특별자치도","A003","공립","H_1","학생수","2016 년","39156",
"09","강원특별자치도","A003","공립","H_1","학생수","2017 년","36581",
"09","강원특별자치도","A003","공립","H_1","학생수","2018 년","34884",
"09","강원특별자치도","A003","공립","H_1","학생수","2019 년","33397",
"09","강원특별자치도","A003","공립","H_1","학생수","2020 년","33579",
"09","강원특별자치도","A003","공립","H_1","학생수","2021 년","33722",
"09","강원특별자치도","A003","공립","H_1","학생수","2022 년","33784",
"09","강원특별자치도","A003","공립","H_2","여자","2013 년","23756",
"09","강원특별자치도","A003","공립","H_2","여자","2014 년","22352",
"09","강원특별자치도","A003","공립","H_2","여자","2015 년","20419",
"09","강원특별자치도","A003","공립","H_2","여자","2016 년","18760",
"09","강원특별자치도","A003","공립","H_2","여자","2017 년","17546",
"09","강원특별자치도","A003","공립","H_2","여자","2018 년","16781",
"09","강원특별자치도","A003","공립","H_2","여자","2019 년","16011",
"09","강원특별자치도","A003","공립","H_2","여자","2020 년","15943",
"09","강원특별자치도","A003","공립","H_2","여자","2021 년","16003",
"09","강원특별자치도","A003","공립","H_2","여자","2022 년","16054",
"09","강원특별자치도","A003","공립","H_3","1학년","2013 년","16175",
"09","강원특별자치도","A003","공립","H_3","1학년","2014 년","14407",
"09","강원특별자치도","A003","공립","H_3","1학년","2015 년","12656",
"09","강원특별자치도","A003","공립","H_3","1학년","2016 년","12293",
"09","강원특별자치도","A003","공립","H_3","1학년","2017 년","11858",
"09","강원특별자치도","A003","공립","H_3","1학년","2018 년","10961",
"09","강원특별자치도","A003","공립","H_3","1학년","2019 년","10801",
"09","강원특별자치도","A003","공립","H_3","1학년","2020 년","11950",
"09","강원특별자치도","A003","공립","H_3","1학년","2021 년","11069",
"09","강원특별자치도","A003","공립","H_3","1학년","2022 년","10863",
"09","강원특별자치도","A003","공립","H_31","여자","2013 년","7666",
"09","강원특별자치도","A003","공립","H_31","여자","2014 년","6855",
"09","강원특별자치도","A003","공립","H_31","여자","2015 년","6032",
"09","강원특별자치도","A003","공립","H_31","여자","2016 년","5945",
"09","강원특별자치도","A003","공립","H_31","여자","2017 년","5682",
"09","강원특별자치도","A003","공립","H_31","여자","2018 년","5251",
"09","강원특별자치도","A003","공립","H_31","여자","2019 년","5150",
"09","강원특별자치도","A003","공립","H_31","여자","2020 년","5607",
"09","강원특별자치도","A003","공립","H_31","여자","2021 년","5314",
"09","강원특별자치도","A003","공립","H_31","여자","2022 년","5208",
"09","강원특별자치도","A003","공립","H_4","2학년","2013 년","16196",
"09","강원특별자치도","A003","공립","H_4","2학년","2014 년","16060",
"09","강원특별자치도","A003","공립","H_4","2학년","2015 년","14322",
"09","강원특별자치도","A003","공립","H_4","2학년","2016 년","12577",
"09","강원특별자치도","A003","공립","H_4","2학년","2017 년","12231",
"09","강원특별자치도","A003","공립","H_4","2학년","2018 년","11774",
"09","강원특별자치도","A003","공립","H_4","2학년","2019 년","10887",
"09","강원특별자치도","A003","공립","H_4","2학년","2020 년","10735",
"09","강원특별자치도","A003","공립","H_4","2학년","2021 년","11925",
"09","강원특별자치도","A003","공립","H_4","2학년","2022 년","11011",
"09","강원특별자치도","A003","공립","H_41","여자","2013 년","7930",
"09","강원특별자치도","A003","공립","H_41","여자","2014 년","7623",
"09","강원특별자치도","A003","공립","H_41","여자","2015 년","6817",
"09","강원특별자치도","A003","공립","H_41","여자","2016 년","6003",
"09","강원특별자치도","A003","공립","H_41","여자","2017 년","5922",
"09","강원특별자치도","A003","공립","H_41","여자","2018 년","5647",
"09","강원특별자치도","A003","공립","H_41","여자","2019 년","5230",
"09","강원특별자치도","A003","공립","H_41","여자","2020 년","5105",
"09","강원특별자치도","A003","공립","H_41","여자","2021 년","5596",
"09","강원특별자치도","A003","공립","H_41","여자","2022 년","5278",
"09","강원특별자치도","A003","공립","H_5","3학년","2013 년","16829",
"09","강원특별자치도","A003","공립","H_5","3학년","2014 년","16127",
"09","강원특별자치도","A003","공립","H_5","3학년","2015 년","15962",
"09","강원특별자치도","A003","공립","H_5","3학년","2016 년","14286",
"09","강원특별자치도","A003","공립","H_5","3학년","2017 년","12492",
"09","강원특별자치도","A003","공립","H_5","3학년","2018 년","12149",
"09","강원특별자치도","A003","공립","H_5","3학년","2019 년","11709",
"09","강원특별자치도","A003","공립","H_5","3학년","2020 년","10894",
"09","강원특별자치도","A003","공립","H_5","3학년","2021 년","10728",
"09","강원특별자치도","A003","공립","H_5","3학년","2022 년","11910",
"09","강원특별자치도","A003","공립","H_51","여자","2013 년","8160",
"09","강원특별자치도","A003","공립","H_51","여자","2014 년","7874",
"09","강원특별자치도","A003","공립","H_51","여자","2015 년","7570",
"09","강원특별자치도","A003","공립","H_51","여자","2016 년","6812",
"09","강원특별자치도","A003","공립","H_51","여자","2017 년","5942",
"09","강원특별자치도","A003","공립","H_51","여자","2018 년","5883",
"09","강원특별자치도","A003","공립","H_51","여자","2019 년","5631",
"09","강원특별자치도","A003","공립","H_51","여자","2020 년","5231",
"09","강원특별자치도","A003","공립","H_51","여자","2021 년","5093",
"09","강원특별자치도","A003","공립","H_51","여자","2022 년","5568",
"09","강원특별자치도","A004","사립","A_1","학교수","2013 년","15",
"09","강원특별자치도","A004","사립","A_1","학교수","2014 년","15",
"09","강원특별자치도","A004","사립","A_1","학교수","2015 년","15",
"09","강원특별자치도","A004","사립","A_1","학교수","2016 년","15",
"09","강원특별자치도","A004","사립","A_1","학교수","2017 년","15",
"09","강원특별자치도","A004","사립","A_1","학교수","2018 년","15",
"09","강원특별자치도","A004","사립","A_1","학교수","2019 년","15",
"09","강원특별자치도","A004","사립","A_1","학교수","2020 년","15",
"09","강원특별자치도","A004","사립","A_1","학교수","2021 년","15",
"09","강원특별자치도","A004","사립","A_1","학교수","2022 년","15",
"09","강원특별자치도","A004","사립","A_2","남자","2013 년","4",
"09","강원특별자치도","A004","사립","A_2","남자","2014 년","4",
"09","강원특별자치도","A004","사립","A_2","남자","2015 년","4",
"09","강원특별자치도","A004","사립","A_2","남자","2016 년","4",
"09","강원특별자치도","A004","사립","A_2","남자","2017 년","4",
"09","강원특별자치도","A004","사립","A_2","남자","2018 년","4",
"09","강원특별자치도","A004","사립","A_2","남자","2019 년","3",
"09","강원특별자치도","A004","사립","A_2","남자","2020 년","2",
"09","강원특별자치도","A004","사립","A_2","남자","2021 년","2",
"09","강원특별자치도","A004","사립","A_2","남자","2022 년","1",
"09","강원특별자치도","A004","사립","A_3","여자","2013 년","4",
"09","강원특별자치도","A004","사립","A_3","여자","2014 년","4",
"09","강원특별자치도","A004","사립","A_3","여자","2015 년","4",
"09","강원특별자치도","A004","사립","A_3","여자","2016 년","4",
"09","강원특별자치도","A004","사립","A_3","여자","2017 년","4",
"09","강원특별자치도","A004","사립","A_3","여자","2018 년","4",
"09","강원특별자치도","A004","사립","A_3","여자","2019 년","4",
"09","강원특별자치도","A004","사립","A_3","여자","2020 년","4",
"09","강원특별자치도","A004","사립","A_3","여자","2021 년","4",
"09","강원특별자치도","A004","사립","A_3","여자","2022 년","4",
"09","강원특별자치도","A004","사립","A_4","공학","2013 년","7",
"09","강원특별자치도","A004","사립","A_4","공학","2014 년","7",
"09","강원특별자치도","A004","사립","A_4","공학","2015 년","7",
"09","강원특별자치도","A004","사립","A_4","공학","2016 년","7",
"09","강원특별자치도","A004","사립","A_4","공학","2017 년","7",
"09","강원특별자치도","A004","사립","A_4","공학","2018 년","7",
"09","강원특별자치도","A004","사립","A_4","공학","2019 년","8",
"09","강원특별자치도","A004","사립","A_4","공학","2020 년","9",
"09","강원특별자치도","A004","사립","A_4","공학","2021 년","9",
"09","강원특별자치도","A004","사립","A_4","공학","2022 년","10",
"09","강원특별자치도","A004","사립","B_0","교직원수","2017 년","413",
"09","강원특별자치도","A004","사립","B_0","교직원수","2018 년","416",
"09","강원특별자치도","A004","사립","B_0","교직원수","2019 년","412",
"09","강원특별자치도","A004","사립","B_1","교원수","2013 년","352",
"09","강원특별자치도","A004","사립","B_1","교원수","2014 년","356",
"09","강원특별자치도","A004","사립","B_1","교원수","2015 년","365",
"09","강원특별자치도","A004","사립","B_1","교원수","2016 년","364",
"09","강원특별자치도","A004","사립","B_1","교원수","2017 년","359",
"09","강원특별자치도","A004","사립","B_1","교원수","2018 년","363",
"09","강원특별자치도","A004","사립","B_1","교원수","2019 년","359",
"09","강원특별자치도","A004","사립","B_1","교원수","2020 년","356",
"09","강원특별자치도","A004","사립","B_1","교원수","2021 년","354",
"09","강원특별자치도","A004","사립","B_1","교원수","2022 년","357",
"09","강원특별자치도","A004","사립","B_2","여자","2013 년","151",
"09","강원특별자치도","A004","사립","B_2","여자","2014 년","161",
"09","강원특별자치도","A004","사립","B_2","여자","2015 년","173",
"09","강원특별자치도","A004","사립","B_2","여자","2016 년","175",
"09","강원특별자치도","A004","사립","B_2","여자","2017 년","174",
"09","강원특별자치도","A004","사립","B_2","여자","2018 년","178",
"09","강원특별자치도","A004","사립","B_2","여자","2019 년","182",
"09","강원특별자치도","A004","사립","B_2","여자","2020 년","179",
"09","강원특별자치도","A004","사립","B_2","여자","2021 년","185",
"09","강원특별자치도","A004","사립","B_2","여자","2022 년","197",
"09","강원특별자치도","A004","사립","C_1","직원수","2013 년","54",
"09","강원특별자치도","A004","사립","C_1","직원수","2014 년","53",
"09","강원특별자치도","A004","사립","C_1","직원수","2015 년","54",
"09","강원특별자치도","A004","사립","C_1","직원수","2016 년","54",
"09","강원특별자치도","A004","사립","C_1","직원수","2017 년","54",
"09","강원특별자치도","A004","사립","C_1","직원수","2018 년","53",
"09","강원특별자치도","A004","사립","C_1","직원수","2019 년","53",
"09","강원특별자치도","A004","사립","C_1","직원수","2020 년","51",
"09","강원특별자치도","A004","사립","C_1","직원수","2021 년","48",
"09","강원특별자치도","A004","사립","C_1","직원수","2022 년","49",
"09","강원특별자치도","A004","사립","C_2","여자","2013 년","17",
"09","강원특별자치도","A004","사립","C_2","여자","2014 년","15",
"09","강원특별자치도","A004","사립","C_2","여자","2015 년","16",
"09","강원특별자치도","A004","사립","C_2","여자","2016 년","16",
"09","강원특별자치도","A004","사립","C_2","여자","2017 년","15",
"09","강원특별자치도","A004","사립","C_2","여자","2018 년","15",
"09","강원특별자치도","A004","사립","C_2","여자","2019 년","14",
"09","강원특별자치도","A004","사립","C_2","여자","2020 년","17",
"09","강원특별자치도","A004","사립","C_2","여자","2021 년","16",
"09","강원특별자치도","A004","사립","C_2","여자","2022 년","18",
"09","강원특별자치도","A004","사립","D_1","입학자수","2013 년","2103",
"09","강원특별자치도","A004","사립","D_1","입학자수","2014 년","1716",
"09","강원특별자치도","A004","사립","D_1","입학자수","2015 년","1581",
"09","강원특별자치도","A004","사립","D_1","입학자수","2016 년","1558",
"09","강원특별자치도","A004","사립","D_1","입학자수","2017 년","1526",
"09","강원특별자치도","A004","사립","D_1","입학자수","2018 년","1425",
"09","강원특별자치도","A004","사립","D_1","입학자수","2019 년","1379",
"09","강원특별자치도","A004","사립","D_1","입학자수","2020 년","1488",
"09","강원특별자치도","A004","사립","D_1","입학자수","2021 년","1355",
"09","강원특별자치도","A004","사립","D_1","입학자수","2022 년","1311",
"09","강원특별자치도","A004","사립","D_2","여자","2013 년","1044",
"09","강원특별자치도","A004","사립","D_2","여자","2014 년","801",
"09","강원특별자치도","A004","사립","D_2","여자","2015 년","747",
"09","강원특별자치도","A004","사립","D_2","여자","2016 년","729",
"09","강원특별자치도","A004","사립","D_2","여자","2017 년","712",
"09","강원특별자치도","A004","사립","D_2","여자","2018 년","678",
"09","강원특별자치도","A004","사립","D_2","여자","2019 년","695",
"09","강원특별자치도","A004","사립","D_2","여자","2020 년","801",
"09","강원특별자치도","A004","사립","D_2","여자","2021 년","723",
"09","강원특별자치도","A004","사립","D_2","여자","2022 년","704",
"09","강원특별자치도","A004","사립","E_1","졸업자수","2013 년","1884",
"09","강원특별자치도","A004","사립","E_1","졸업자수","2014 년","1834",
"09","강원특별자치도","A004","사립","E_1","졸업자수","2015 년","1767",
"09","강원특별자치도","A004","사립","E_1","졸업자수","2016 년","1852",
"09","강원특별자치도","A004","사립","E_1","졸업자수","2017 년","1680",
"09","강원특별자치도","A004","사립","E_1","졸업자수","2018 년","1580",
"09","강원특별자치도","A004","사립","E_1","졸업자수","2019 년","1563",
"09","강원특별자치도","A004","사립","E_1","졸업자수","2020 년","1471",
"09","강원특별자치도","A004","사립","E_1","졸업자수","2021 년","1401",
"09","강원특별자치도","A004","사립","E_1","졸업자수","2022 년","1325",
"09","강원특별자치도","A004","사립","E_2","여자","2013 년","807",
"09","강원특별자치도","A004","사립","E_2","여자","2014 년","750",
"09","강원특별자치도","A004","사립","E_2","여자","2015 년","701",
"09","강원특별자치도","A004","사립","E_2","여자","2016 년","804",
"09","강원특별자치도","A004","사립","E_2","여자","2017 년","785",
"09","강원특별자치도","A004","사립","E_2","여자","2018 년","738",
"09","강원특별자치도","A004","사립","E_2","여자","2019 년","711",
"09","강원특별자치도","A004","사립","E_2","여자","2020 년","673",
"09","강원특별자치도","A004","사립","E_2","여자","2021 년","652",
"09","강원특별자치도","A004","사립","E_2","여자","2022 년","668",
"09","강원특별자치도","A004","사립","F_3","교실수","2015 년","252",
"09","강원특별자치도","A004","사립","F_3","교실수","2016 년","256",
"09","강원특별자치도","A004","사립","F_3","교실수","2017 년","257",
"09","강원특별자치도","A004","사립","F_3","교실수","2018 년","259",
"09","강원특별자치도","A004","사립","F_3","교실수","2019 년","253",
"09","강원특별자치도","A004","사립","F_3","교실수","2020 년","269",
"09","강원특별자치도","A004","사립","F_3","교실수","2021 년","264",
"09","강원특별자치도","A004","사립","F_3","교실수","2022 년","264",
"09","강원특별자치도","A004","사립","F_1","정규교실","2013 년","173",
"09","강원특별자치도","A004","사립","F_1","정규교실","2014 년","142",
"09","강원특별자치도","A004","사립","F_2","가·대용교실","2013 년","2",
"09","강원특별자치도","A004","사립","F_2","가·대용교실","2014 년","2",
"09","강원특별자치도","A004","사립","F_4","일반교실","2015 년","121",
"09","강원특별자치도","A004","사립","F_4","일반교실","2016 년","115",
"09","강원특별자치도","A004","사립","F_4","일반교실","2017 년","135",
"09","강원특별자치도","A004","사립","F_4","일반교실","2018 년","141",
"09","강원특별자치도","A004","사립","F_4","일반교실","2019 년","135",
"09","강원특별자치도","A004","사립","F_4","일반교실","2020 년","149",
"09","강원특별자치도","A004","사립","F_4","일반교실","2021 년","162",
"09","강원특별자치도","A004","사립","F_4","일반교실","2022 년","162",
"09","강원특별자치도","A004","사립","F_5","교과교실","2015 년","63",
"09","강원특별자치도","A004","사립","F_5","교과교실","2016 년","65",
"09","강원특별자치도","A004","사립","F_5","교과교실","2017 년","48",
"09","강원특별자치도","A004","사립","F_5","교과교실","2018 년","51",
"09","강원특별자치도","A004","사립","F_5","교과교실","2019 년","52",
"09","강원특별자치도","A004","사립","F_5","교과교실","2020 년","47",
"09","강원특별자치도","A004","사립","F_5","교과교실","2021 년","34",
"09","강원특별자치도","A004","사립","F_5","교과교실","2022 년","39",
"09","강원특별자치도","A004","사립","F_6","특별교실","2015 년","68",
"09","강원특별자치도","A004","사립","F_6","특별교실","2016 년","76",
"09","강원특별자치도","A004","사립","F_6","특별교실","2017 년","74",
"09","강원특별자치도","A004","사립","F_6","특별교실","2018 년","67",
"09","강원특별자치도","A004","사립","F_6","특별교실","2019 년","66",
"09","강원특별자치도","A004","사립","F_6","특별교실","2020 년","73",
"09","강원특별자치도","A004","사립","F_6","특별교실","2021 년","68",
"09","강원특별자치도","A004","사립","F_6","특별교실","2022 년","63",
"09","강원특별자치도","A004","사립","F_7","수준별교실","2015 년","-",
"09","강원특별자치도","A004","사립","F_7","수준별교실","2016 년","-",
"09","강원특별자치도","A004","사립","F_7","수준별교실","2017 년","-",
"09","강원특별자치도","A004","사립","F_7","수준별교실","2018 년","0",
"09","강원특별자치도","A004","사립","F_7","수준별교실","2019 년","0",
"09","강원특별자치도","A004","사립","F_7","수준별교실","2020 년","-",
"09","강원특별자치도","A004","사립","F_7","수준별교실","2021 년","-",
"09","강원특별자치도","A004","사립","F_7","수준별교실","2022 년","-",
"09","강원특별자치도","A004","사립","G_1","학급수","2013 년","169",
"09","강원특별자치도","A004","사립","G_1","학급수","2014 년","171",
"09","강원특별자치도","A004","사립","G_1","학급수","2015 년","174",
"09","강원특별자치도","A004","사립","G_1","학급수","2016 년","175",
"09","강원특별자치도","A004","사립","G_1","학급수","2017 년","175",
"09","강원특별자치도","A004","사립","G_1","학급수","2018 년","173",
"09","강원특별자치도","A004","사립","G_1","학급수","2019 년","172",
"09","강원특별자치도","A004","사립","G_1","학급수","2020 년","165",
"09","강원특별자치도","A004","사립","G_1","학급수","2021 년","161",
"09","강원특별자치도","A004","사립","G_1","학급수","2022 년","159",
"09","강원특별자치도","A004","사립","G_3","1학년","2013 년","57",
"09","강원특별자치도","A004","사립","G_3","1학년","2014 년","59",
"09","강원특별자치도","A004","사립","G_3","1학년","2015 년","59",
"09","강원특별자치도","A004","사립","G_3","1학년","2016 년","58",
"09","강원특별자치도","A004","사립","G_3","1학년","2017 년","58",
"09","강원특별자치도","A004","사립","G_3","1학년","2018 년","57",
"09","강원특별자치도","A004","사립","G_3","1학년","2019 년","56",
"09","강원특별자치도","A004","사립","G_3","1학년","2020 년","55",
"09","강원특별자치도","A004","사립","G_3","1학년","2021 년","52",
"09","강원특별자치도","A004","사립","G_3","1학년","2022 년","53",
"09","강원특별자치도","A004","사립","G_4","2학년","2013 년","55",
"09","강원특별자치도","A004","사립","G_4","2학년","2014 년","57",
"09","강원특별자치도","A004","사립","G_4","2학년","2015 년","58",
"09","강원특별자치도","A004","사립","G_4","2학년","2016 년","59",
"09","강원특별자치도","A004","사립","G_4","2학년","2017 년","58",
"09","강원특별자치도","A004","사립","G_4","2학년","2018 년","58",
"09","강원특별자치도","A004","사립","G_4","2학년","2019 년","57",
"09","강원특별자치도","A004","사립","G_4","2학년","2020 년","54",
"09","강원특별자치도","A004","사립","G_4","2학년","2021 년","55",
"09","강원특별자치도","A004","사립","G_4","2학년","2022 년","51",
"09","강원특별자치도","A004","사립","G_5","3학년","2013 년","57",
"09","강원특별자치도","A004","사립","G_5","3학년","2014 년","55",
"09","강원특별자치도","A004","사립","G_5","3학년","2015 년","57",
"09","강원특별자치도","A004","사립","G_5","3학년","2016 년","58",
"09","강원특별자치도","A004","사립","G_5","3학년","2017 년","59",
"09","강원특별자치도","A004","사립","G_5","3학년","2018 년","58",
"09","강원특별자치도","A004","사립","G_5","3학년","2019 년","59",
"09","강원특별자치도","A004","사립","G_5","3학년","2020 년","56",
"09","강원특별자치도","A004","사립","G_5","3학년","2021 년","54",
"09","강원특별자치도","A004","사립","G_5","3학년","2022 년","55",
"09","강원특별자치도","A004","사립","G_2","특수학급","2013 년","-",
"09","강원특별자치도","A004","사립","G_2","특수학급","2014 년","-",
"09","강원특별자치도","A004","사립","G_2","특수학급","2015 년","-",
"09","강원특별자치도","A004","사립","G_2","특수학급","2016 년","-",
"09","강원특별자치도","A004","사립","G_2","특수학급","2017 년","-",
"09","강원특별자치도","A004","사립","G_2","특수학급","2018 년","0",
"09","강원특별자치도","A004","사립","G_2","특수학급","2019 년","0",
"09","강원특별자치도","A004","사립","G_2","특수학급","2020 년","-",
"09","강원특별자치도","A004","사립","G_2","특수학급","2021 년","-",
"09","강원특별자치도","A004","사립","G_2","특수학급","2022 년","-",
"09","강원특별자치도","A004","사립","H_1","학생수","2013 년","5555",
"09","강원특별자치도","A004","사립","H_1","학생수","2014 년","5382",
"09","강원특별자치도","A004","사립","H_1","학생수","2015 년","5133",
"09","강원특별자치도","A004","사립","H_1","학생수","2016 년","4843",
"09","강원특별자치도","A004","사립","H_1","학생수","2017 년","4693",
"09","강원특별자치도","A004","사립","H_1","학생수","2018 년","4507",
"09","강원특별자치도","A004","사립","H_1","학생수","2019 년","4304",
"09","강원특별자치도","A004","사립","H_1","학생수","2020 년","4257",
"09","강원특별자치도","A004","사립","H_1","학생수","2021 년","4165",
"09","강원특별자치도","A004","사립","H_1","학생수","2022 년","4138",
"09","강원특별자치도","A004","사립","H_2","여자","2013 년","2287",
"09","강원특별자치도","A004","사립","H_2","여자","2014 년","2342",
"09","강원특별자치도","A004","사립","H_2","여자","2015 년","2351",
"09","강원특별자치도","A004","사립","H_2","여자","2016 년","2266",
"09","강원특별자치도","A004","사립","H_2","여자","2017 년","2176",
"09","강원특별자치도","A004","사립","H_2","여자","2018 년","2091",
"09","강원특별자치도","A004","사립","H_2","여자","2019 년","2047",
"09","강원특별자치도","A004","사립","H_2","여자","2020 년","2144",
"09","강원특별자치도","A004","사립","H_2","여자","2021 년","2185",
"09","강원특별자치도","A004","사립","H_2","여자","2022 년","2193",
"09","강원특별자치도","A004","사립","H_3","1학년","2013 년","1898",
"09","강원특별자치도","A004","사립","H_3","1학년","2014 년","1717",
"09","강원특별자치도","A004","사립","H_3","1학년","2015 년","1586",
"09","강원특별자치도","A004","사립","H_3","1학년","2016 년","1574",
"09","강원특별자치도","A004","사립","H_3","1학년","2017 년","1525",
"09","강원특별자치도","A004","사립","H_3","1학년","2018 년","1433",
"09","강원특별자치도","A004","사립","H_3","1학년","2019 년","1385",
"09","강원특별자치도","A004","사립","H_3","1학년","2020 년","1491",
"09","강원특별자치도","A004","사립","H_3","1학년","2021 년","1361",
"09","강원특별자치도","A004","사립","H_3","1학년","2022 년","1310",
"09","강원특별자치도","A004","사립","H_31","여자","2013 년","821",
"09","강원특별자치도","A004","사립","H_31","여자","2014 년","807",
"09","강원특별자치도","A004","사립","H_31","여자","2015 년","747",
"09","강원특별자치도","A004","사립","H_31","여자","2016 년","734",
"09","강원특별자치도","A004","사립","H_31","여자","2017 년","705",
"09","강원특별자치도","A004","사립","H_31","여자","2018 년","678",
"09","강원특별자치도","A004","사립","H_31","여자","2019 년","692",
"09","강원특별자치도","A004","사립","H_31","여자","2020 년","799",
"09","강원특별자치도","A004","사립","H_31","여자","2021 년","726",
"09","강원특별자치도","A004","사립","H_31","여자","2022 년","701",
"09","강원특별자치도","A004","사립","H_4","2학년","2013 년","1802",
"09","강원특별자치도","A004","사립","H_4","2학년","2014 년","1883",
"09","강원특별자치도","A004","사립","H_4","2학년","2015 년","1689",
"09","강원특별자치도","A004","사립","H_4","2학년","2016 년","1583",
"09","강원특별자치도","A004","사립","H_4","2학년","2017 년","1577",
"09","강원특별자치도","A004","사립","H_4","2학년","2018 년","1504",
"09","강원특별자치도","A004","사립","H_4","2학년","2019 년","1427",
"09","강원특별자치도","A004","사립","H_4","2학년","2020 년","1365",
"09","강원특별자치도","A004","사립","H_4","2학년","2021 년","1472",
"09","강원특별자치도","A004","사립","H_4","2학년","2022 년","1355",
"09","강원특별자치도","A004","사립","H_41","여자","2013 년","709",
"09","강원특별자치도","A004","사립","H_41","여자","2014 년","821",
"09","강원특별자치도","A004","사립","H_41","여자","2015 년","796",
"09","강원특별자치도","A004","사립","H_41","여자","2016 년","744",
"09","강원특별자치도","A004","사립","H_41","여자","2017 년","726",
"09","강원특별자치도","A004","사립","H_41","여자","2018 년","694",
"09","강원특별자치도","A004","사립","H_41","여자","2019 년","672",
"09","강원특별자치도","A004","사립","H_41","여자","2020 년","692",
"09","강원특별자치도","A004","사립","H_41","여자","2021 년","786",
"09","강원특별자치도","A004","사립","H_41","여자","2022 년","712",
"09","강원특별자치도","A004","사립","H_5","3학년","2013 년","1855",
"09","강원특별자치도","A004","사립","H_5","3학년","2014 년","1782",
"09","강원특별자치도","A004","사립","H_5","3학년","2015 년","1858",
"09","강원특별자치도","A004","사립","H_5","3학년","2016 년","1686",
"09","강원특별자치도","A004","사립","H_5","3학년","2017 년","1591",
"09","강원특별자치도","A004","사립","H_5","3학년","2018 년","1570",
"09","강원특별자치도","A004","사립","H_5","3학년","2019 년","1492",
"09","강원특별자치도","A004","사립","H_5","3학년","2020 년","1401",
"09","강원특별자치도","A004","사립","H_5","3학년","2021 년","1332",
"09","강원특별자치도","A004","사립","H_5","3학년","2022 년","1473",
"09","강원특별자치도","A004","사립","H_51","여자","2013 년","757",
"09","강원특별자치도","A004","사립","H_51","여자","2014 년","714",
"09","강원특별자치도","A004","사립","H_51","여자","2015 년","808",
"09","강원특별자치도","A004","사립","H_51","여자","2016 년","788",
