"[STCODE_11]시도별","시도별","[STCODE_12]설립주체별","설립주체별","[STCODE_13]학교현황별","학교현황별","시점","고등학교 개황",
"11","충청남도","A001","계","G_112","2학년","2014 년","777",
"11","충청남도","A001","계","G_112","2학년","2015 년","792",
"11","충청남도","A001","계","G_112","2학년","2016 년","782",
"11","충청남도","A001","계","G_112","2학년","2017 년","796",
"11","충청남도","A001","계","G_112","2학년","2018 년","780",
"11","충청남도","A001","계","G_112","2학년","2019 년","770",
"11","충청남도","A001","계","G_112","2학년","2020 년","770",
"11","충청남도","A001","계","G_112","2학년","2021 년","766",
"11","충청남도","A001","계","G_112","2학년","2022 년","759",
"11","충청남도","A001","계","G_113","3학년","2013 년","784",
"11","충청남도","A001","계","G_113","3학년","2014 년","778",
"11","충청남도","A001","계","G_113","3학년","2015 년","774",
"11","충청남도","A001","계","G_113","3학년","2016 년","793",
"11","충청남도","A001","계","G_113","3학년","2017 년","782",
"11","충청남도","A001","계","G_113","3학년","2018 년","796",
"11","충청남도","A001","계","G_113","3학년","2019 년","779",
"11","충청남도","A001","계","G_113","3학년","2020 년","765",
"11","충청남도","A001","계","G_113","3학년","2021 년","768",
"11","충청남도","A001","계","G_113","3학년","2022 년","766",
"11","충청남도","A001","계","G_2","특수학급","2013 년","91",
"11","충청남도","A001","계","G_2","특수학급","2014 년","97",
"11","충청남도","A001","계","G_2","특수학급","2015 년","78",
"11","충청남도","A001","계","G_2","특수학급","2016 년","110",
"11","충청남도","A001","계","G_2","특수학급","2017 년","112",
"11","충청남도","A001","계","G_2","특수학급","2018 년","114",
"11","충청남도","A001","계","G_2","특수학급","2019 년","114",
"11","충청남도","A001","계","G_2","특수학급","2020 년","115",
"11","충청남도","A001","계","G_2","특수학급","2021 년","115",
"11","충청남도","A001","계","G_2","특수학급","2022 년","113",
"11","충청남도","A001","계","G_12","주간","2013 년","2434",
"11","충청남도","A001","계","G_12","주간","2014 년","2445",
"11","충청남도","A001","계","G_12","주간","2015 년","2427",
"11","충청남도","A001","계","G_12","주간","2016 년","2482",
"11","충청남도","A001","계","G_12","주간","2017 년","2471",
"11","충청남도","A001","계","G_12","주간","2018 년","2462",
"11","충청남도","A001","계","G_12","주간","2019 년","2436",
"11","충청남도","A001","계","G_12","주간","2020 년","2417",
"11","충청남도","A001","계","G_12","주간","2021 년","2410",
"11","충청남도","A001","계","G_12","주간","2022 년","2402",
"11","충청남도","A001","계","G_121","1학년","2013 년","780",
"11","충청남도","A001","계","G_121","1학년","2014 년","793",
"11","충청남도","A001","계","G_121","1학년","2015 년","783",
"11","충청남도","A001","계","G_121","1학년","2016 년","797",
"11","충청남도","A001","계","G_121","1학년","2017 년","781",
"11","충청남도","A001","계","G_121","1학년","2018 년","772",
"11","충청남도","A001","계","G_121","1학년","2019 년","773",
"11","충청남도","A001","계","G_121","1학년","2020 년","767",
"11","충청남도","A001","계","G_121","1학년","2021 년","761",
"11","충청남도","A001","계","G_121","1학년","2022 년","764",
"11","충청남도","A001","계","G_122","2학년","2013 년","779",
"11","충청남도","A001","계","G_122","2학년","2014 년","777",
"11","충청남도","A001","계","G_122","2학년","2015 년","792",
"11","충청남도","A001","계","G_122","2학년","2016 년","782",
"11","충청남도","A001","계","G_122","2학년","2017 년","796",
"11","충청남도","A001","계","G_122","2학년","2018 년","780",
"11","충청남도","A001","계","G_122","2학년","2019 년","770",
"11","충청남도","A001","계","G_122","2학년","2020 년","770",
"11","충청남도","A001","계","G_122","2학년","2021 년","766",
"11","충청남도","A001","계","G_122","2학년","2022 년","759",
"11","충청남도","A001","계","G_123","3학년","2013 년","784",
"11","충청남도","A001","계","G_123","3학년","2014 년","778",
"11","충청남도","A001","계","G_123","3학년","2015 년","774",
"11","충청남도","A001","계","G_123","3학년","2016 년","793",
"11","충청남도","A001","계","G_123","3학년","2017 년","782",
"11","충청남도","A001","계","G_123","3학년","2018 년","796",
"11","충청남도","A001","계","G_123","3학년","2019 년","779",
"11","충청남도","A001","계","G_123","3학년","2020 년","765",
"11","충청남도","A001","계","G_123","3학년","2021 년","768",
"11","충청남도","A001","계","G_123","3학년","2022 년","766",
"11","충청남도","A001","계","G_124","특수학급","2013 년","91",
"11","충청남도","A001","계","G_124","특수학급","2014 년","97",
"11","충청남도","A001","계","G_124","특수학급","2015 년","78",
"11","충청남도","A001","계","G_124","특수학급","2016 년","110",
"11","충청남도","A001","계","G_124","특수학급","2017 년","112",
"11","충청남도","A001","계","G_124","특수학급","2018 년","114",
"11","충청남도","A001","계","G_124","특수학급","2019 년","114",
"11","충청남도","A001","계","G_124","특수학급","2020 년","115",
"11","충청남도","A001","계","G_124","특수학급","2021 년","115",
"11","충청남도","A001","계","G_124","특수학급","2022 년","113",
"11","충청남도","A001","계","G_13","야간","2013 년","-",
"11","충청남도","A001","계","G_13","야간","2014 년","-",
"11","충청남도","A001","계","G_13","야간","2015 년","-",
"11","충청남도","A001","계","G_13","야간","2016 년","-",
"11","충청남도","A001","계","G_13","야간","2017 년","-",
"11","충청남도","A001","계","G_13","야간","2018 년","0",
"11","충청남도","A001","계","G_13","야간","2019 년","0",
"11","충청남도","A001","계","G_13","야간","2020 년","-",
"11","충청남도","A001","계","G_13","야간","2021 년","-",
"11","충청남도","A001","계","G_13","야간","2022 년","-",
"11","충청남도","A001","계","G_131","1학년","2013 년","-",
"11","충청남도","A001","계","G_131","1학년","2014 년","-",
"11","충청남도","A001","계","G_131","1학년","2015 년","-",
"11","충청남도","A001","계","G_131","1학년","2016 년","-",
"11","충청남도","A001","계","G_131","1학년","2017 년","-",
"11","충청남도","A001","계","G_131","1학년","2018 년","0",
"11","충청남도","A001","계","G_131","1학년","2019 년","0",
"11","충청남도","A001","계","G_131","1학년","2020 년","-",
"11","충청남도","A001","계","G_131","1학년","2021 년","-",
"11","충청남도","A001","계","G_131","1학년","2022 년","-",
"11","충청남도","A001","계","G_132","2학년","2013 년","-",
"11","충청남도","A001","계","G_132","2학년","2014 년","-",
"11","충청남도","A001","계","G_132","2학년","2015 년","-",
"11","충청남도","A001","계","G_132","2학년","2016 년","-",
"11","충청남도","A001","계","G_132","2학년","2017 년","-",
"11","충청남도","A001","계","G_132","2학년","2018 년","0",
"11","충청남도","A001","계","G_132","2학년","2019 년","0",
"11","충청남도","A001","계","G_132","2학년","2020 년","-",
"11","충청남도","A001","계","G_132","2학년","2021 년","-",
"11","충청남도","A001","계","G_132","2학년","2022 년","-",
"11","충청남도","A001","계","G_133","3학년","2013 년","-",
"11","충청남도","A001","계","G_133","3학년","2014 년","-",
"11","충청남도","A001","계","G_133","3학년","2015 년","-",
"11","충청남도","A001","계","G_133","3학년","2016 년","-",
"11","충청남도","A001","계","G_133","3학년","2017 년","-",
"11","충청남도","A001","계","G_133","3학년","2018 년","0",
"11","충청남도","A001","계","G_133","3학년","2019 년","0",
"11","충청남도","A001","계","G_133","3학년","2020 년","-",
"11","충청남도","A001","계","G_133","3학년","2021 년","-",
"11","충청남도","A001","계","G_133","3학년","2022 년","-",
"11","충청남도","A001","계","G_134","특수학급","2013 년","-",
"11","충청남도","A001","계","G_134","특수학급","2014 년","-",
"11","충청남도","A001","계","G_134","특수학급","2015 년","-",
"11","충청남도","A001","계","G_134","특수학급","2016 년","-",
"11","충청남도","A001","계","G_134","특수학급","2017 년","-",
"11","충청남도","A001","계","G_134","특수학급","2018 년","0",
"11","충청남도","A001","계","G_134","특수학급","2019 년","0",
"11","충청남도","A001","계","G_134","특수학급","2020 년","-",
"11","충청남도","A001","계","G_134","특수학급","2021 년","-",
"11","충청남도","A001","계","G_134","특수학급","2022 년","-",
"11","충청남도","A001","계","H_1","학생수","2013 년","75837",
"11","충청남도","A001","계","H_1","학생수","2014 년","74903",
"11","충청남도","A001","계","H_1","학생수","2015 년","73563",
"11","충청남도","A001","계","H_1","학생수","2016 년","73039",
"11","충청남도","A001","계","H_1","학생수","2017 년","70405",
"11","충청남도","A001","계","H_1","학생수","2018 년","65509",
"11","충청남도","A001","계","H_1","학생수","2019 년","60433",
"11","충청남도","A001","계","H_1","학생수","2020 년","57791",
"11","충청남도","A001","계","H_1","학생수","2021 년","56671",
"11","충청남도","A001","계","H_1","학생수","2022 년","56081",
"11","충청남도","A001","계","H_2","여자","2013 년","35605",
"11","충청남도","A001","계","H_2","여자","2014 년","35322",
"11","충청남도","A001","계","H_2","여자","2015 년","34705",
"11","충청남도","A001","계","H_2","여자","2016 년","34455",
"11","충청남도","A001","계","H_2","여자","2017 년","33243",
"11","충청남도","A001","계","H_2","여자","2018 년","30861",
"11","충청남도","A001","계","H_2","여자","2019 년","28392",
"11","충청남도","A001","계","H_2","여자","2020 년","27093",
"11","충청남도","A001","계","H_2","여자","2021 년","26936",
"11","충청남도","A001","계","H_2","여자","2022 년","26679",
"11","충청남도","A001","계","H_112","주간","2013 년","75837",
"11","충청남도","A001","계","H_112","주간","2014 년","74903",
"11","충청남도","A001","계","H_112","주간","2015 년","73563",
"11","충청남도","A001","계","H_112","주간","2016 년","73039",
"11","충청남도","A001","계","H_112","주간","2017 년","70405",
"11","충청남도","A001","계","H_112","주간","2018 년","65509",
"11","충청남도","A001","계","H_112","주간","2019 년","60433",
"11","충청남도","A001","계","H_112","주간","2020 년","57791",
"11","충청남도","A001","계","H_112","주간","2021 년","56671",
"11","충청남도","A001","계","H_112","주간","2022 년","56081",
"11","충청남도","A001","계","H_1121","여자","2013 년","35605",
"11","충청남도","A001","계","H_1121","여자","2014 년","35322",
"11","충청남도","A001","계","H_1121","여자","2015 년","34705",
"11","충청남도","A001","계","H_1121","여자","2016 년","34455",
"11","충청남도","A001","계","H_1121","여자","2017 년","33243",
"11","충청남도","A001","계","H_1121","여자","2018 년","30861",
"11","충청남도","A001","계","H_1121","여자","2019 년","28392",
"11","충청남도","A001","계","H_1121","여자","2020 년","27093",
"11","충청남도","A001","계","H_1121","여자","2021 년","26936",
"11","충청남도","A001","계","H_1121","여자","2022 년","26679",
"11","충청남도","A001","계","H_113","야간","2013 년","-",
"11","충청남도","A001","계","H_113","야간","2014 년","-",
"11","충청남도","A001","계","H_113","야간","2015 년","-",
"11","충청남도","A001","계","H_113","야간","2016 년","-",
"11","충청남도","A001","계","H_113","야간","2017 년","-",
"11","충청남도","A001","계","H_113","야간","2018 년","0",
"11","충청남도","A001","계","H_113","야간","2019 년","0",
"11","충청남도","A001","계","H_113","야간","2020 년","-",
"11","충청남도","A001","계","H_113","야간","2021 년","-",
"11","충청남도","A001","계","H_113","야간","2022 년","-",
"11","충청남도","A001","계","H_1131","여자","2013 년","-",
"11","충청남도","A001","계","H_1131","여자","2014 년","-",
"11","충청남도","A001","계","H_1131","여자","2015 년","-",
"11","충청남도","A001","계","H_1131","여자","2016 년","-",
"11","충청남도","A001","계","H_1131","여자","2017 년","-",
"11","충청남도","A001","계","H_1131","여자","2018 년","0",
"11","충청남도","A001","계","H_1131","여자","2019 년","0",
"11","충청남도","A001","계","H_1131","여자","2020 년","-",
"11","충청남도","A001","계","H_1131","여자","2021 년","-",
"11","충청남도","A001","계","H_1131","여자","2022 년","-",
"11","충청남도","A001","계","H_12","1학년","2013 년","25862",
"11","충청남도","A001","계","H_12","1학년","2014 년","25208",
"11","충청남도","A001","계","H_12","1학년","2015 년","24426",
"11","충청남도","A001","계","H_12","1학년","2016 년","24975",
"11","충청남도","A001","계","H_12","1학년","2017 년","22442",
"11","충청남도","A001","계","H_12","1학년","2018 년","19669",
"11","충청남도","A001","계","H_12","1학년","2019 년","19878",
"11","충청남도","A001","계","H_12","1학년","2020 년","19711",
"11","충청남도","A001","계","H_12","1학년","2021 년","18477",
"11","충청남도","A001","계","H_12","1학년","2022 년","19338",
"11","충청남도","A001","계","H_1211","여자","2013 년","12227",
"11","충청남도","A001","계","H_1211","여자","2014 년","11853",
"11","충청남도","A001","계","H_1211","여자","2015 년","11406",
"11","충청남도","A001","계","H_1211","여자","2016 년","11820",
"11","충청남도","A001","계","H_1211","여자","2017 년","10662",
"11","충청남도","A001","계","H_1211","여자","2018 년","9107",
"11","충청남도","A001","계","H_1211","여자","2019 년","9364",
"11","충청남도","A001","계","H_1211","여자","2020 년","9366",
"11","충청남도","A001","계","H_1211","여자","2021 년","8841",
"11","충청남도","A001","계","H_1211","여자","2022 년","9167",
"11","충청남도","A001","계","H_122","주간","2013 년","25862",
"11","충청남도","A001","계","H_122","주간","2014 년","25208",
"11","충청남도","A001","계","H_122","주간","2015 년","24426",
"11","충청남도","A001","계","H_122","주간","2016 년","24975",
"11","충청남도","A001","계","H_122","주간","2017 년","22442",
"11","충청남도","A001","계","H_122","주간","2018 년","19669",
"11","충청남도","A001","계","H_122","주간","2019 년","19878",
"11","충청남도","A001","계","H_122","주간","2020 년","19711",
"11","충청남도","A001","계","H_122","주간","2021 년","18477",
"11","충청남도","A001","계","H_122","주간","2022 년","19338",
"11","충청남도","A001","계","H_1221","여자","2013 년","12227",
"11","충청남도","A001","계","H_1221","여자","2014 년","11853",
"11","충청남도","A001","계","H_1221","여자","2015 년","11406",
"11","충청남도","A001","계","H_1221","여자","2016 년","11820",
"11","충청남도","A001","계","H_1221","여자","2017 년","10662",
"11","충청남도","A001","계","H_1221","여자","2018 년","9107",
"11","충청남도","A001","계","H_1221","여자","2019 년","9364",
"11","충청남도","A001","계","H_1221","여자","2020 년","9366",
"11","충청남도","A001","계","H_1221","여자","2021 년","8841",
"11","충청남도","A001","계","H_1221","여자","2022 년","9167",
"11","충청남도","A001","계","H_123","야간","2013 년","-",
"11","충청남도","A001","계","H_123","야간","2014 년","-",
"11","충청남도","A001","계","H_123","야간","2015 년","-",
"11","충청남도","A001","계","H_123","야간","2016 년","-",
"11","충청남도","A001","계","H_123","야간","2017 년","-",
"11","충청남도","A001","계","H_123","야간","2018 년","0",
"11","충청남도","A001","계","H_123","야간","2019 년","0",
"11","충청남도","A001","계","H_123","야간","2020 년","-",
"11","충청남도","A001","계","H_123","야간","2021 년","-",
"11","충청남도","A001","계","H_123","야간","2022 년","-",
"11","충청남도","A001","계","H_1231","여자","2013 년","-",
"11","충청남도","A001","계","H_1231","여자","2014 년","-",
"11","충청남도","A001","계","H_1231","여자","2015 년","-",
"11","충청남도","A001","계","H_1231","여자","2016 년","-",
"11","충청남도","A001","계","H_1231","여자","2017 년","-",
"11","충청남도","A001","계","H_1231","여자","2018 년","0",
"11","충청남도","A001","계","H_1231","여자","2019 년","0",
"11","충청남도","A001","계","H_1231","여자","2020 년","-",
"11","충청남도","A001","계","H_1231","여자","2021 년","-",
"11","충청남도","A001","계","H_1231","여자","2022 년","-",
"11","충청남도","A001","계","H_13","2학년","2013 년","25141",
"11","충청남도","A001","계","H_13","2학년","2014 년","25015",
"11","충청남도","A001","계","H_13","2학년","2015 년","24515",
"11","충청남도","A001","계","H_13","2학년","2016 년","23946",
"11","충청남도","A001","계","H_13","2학년","2017 년","24390",
"11","충청남도","A001","계","H_13","2학년","2018 년","21816",
"11","충청남도","A001","계","H_13","2학년","2019 년","19095",
"11","충청남도","A001","계","H_13","2학년","2020 년","19292",
"11","충청남도","A001","계","H_13","2학년","2021 년","19225",
"11","충청남도","A001","계","H_13","2학년","2022 년","17894",
"11","충청남도","A001","계","H_1311","여자","2013 년","11748",
"11","충청남도","A001","계","H_1311","여자","2014 년","11914",
"11","충청남도","A001","계","H_1311","여자","2015 년","11571",
"11","충청남도","A001","계","H_1311","여자","2016 년","11219",
"11","충청남도","A001","계","H_1311","여자","2017 년","11521",
"11","충청남도","A001","계","H_1311","여자","2018 년","10381",
"11","충청남도","A001","계","H_1311","여자","2019 년","8816",
"11","충청남도","A001","계","H_1311","여자","2020 년","9063",
"11","충청남도","A001","계","H_1311","여자","2021 년","9123",
"11","충청남도","A001","계","H_1311","여자","2022 년","8549",
"11","충청남도","A001","계","H_132","주간","2013 년","25141",
"11","충청남도","A001","계","H_132","주간","2014 년","25015",
"11","충청남도","A001","계","H_132","주간","2015 년","24515",
"11","충청남도","A001","계","H_132","주간","2016 년","23946",
"11","충청남도","A001","계","H_132","주간","2017 년","24390",
"11","충청남도","A001","계","H_132","주간","2018 년","21816",
"11","충청남도","A001","계","H_132","주간","2019 년","19095",
"11","충청남도","A001","계","H_132","주간","2020 년","19292",
"11","충청남도","A001","계","H_132","주간","2021 년","19225",
"11","충청남도","A001","계","H_132","주간","2022 년","17894",
"11","충청남도","A001","계","H_1321","여자","2013 년","11748",
"11","충청남도","A001","계","H_1321","여자","2014 년","11914",
"11","충청남도","A001","계","H_1321","여자","2015 년","11571",
"11","충청남도","A001","계","H_1321","여자","2016 년","11219",
"11","충청남도","A001","계","H_1321","여자","2017 년","11521",
"11","충청남도","A001","계","H_1321","여자","2018 년","10381",
"11","충청남도","A001","계","H_1321","여자","2019 년","8816",
"11","충청남도","A001","계","H_1321","여자","2020 년","9063",
"11","충청남도","A001","계","H_1321","여자","2021 년","9123",
"11","충청남도","A001","계","H_1321","여자","2022 년","8549",
"11","충청남도","A001","계","H_133","야간","2013 년","-",
"11","충청남도","A001","계","H_133","야간","2014 년","-",
"11","충청남도","A001","계","H_133","야간","2015 년","-",
"11","충청남도","A001","계","H_133","야간","2016 년","-",
"11","충청남도","A001","계","H_133","야간","2017 년","-",
"11","충청남도","A001","계","H_133","야간","2018 년","0",
"11","충청남도","A001","계","H_133","야간","2019 년","0",
"11","충청남도","A001","계","H_133","야간","2020 년","-",
"11","충청남도","A001","계","H_133","야간","2021 년","-",
"11","충청남도","A001","계","H_133","야간","2022 년","-",
"11","충청남도","A001","계","H_1331","여자","2013 년","-",
"11","충청남도","A001","계","H_1331","여자","2014 년","-",
"11","충청남도","A001","계","H_1331","여자","2015 년","-",
"11","충청남도","A001","계","H_1331","여자","2016 년","-",
"11","충청남도","A001","계","H_1331","여자","2017 년","-",
"11","충청남도","A001","계","H_1331","여자","2018 년","0",
"11","충청남도","A001","계","H_1331","여자","2019 년","0",
"11","충청남도","A001","계","H_1331","여자","2020 년","-",
"11","충청남도","A001","계","H_1331","여자","2021 년","-",
"11","충청남도","A001","계","H_1331","여자","2022 년","-",
"11","충청남도","A001","계","H_14","3학년","2013 년","24834",
"11","충청남도","A001","계","H_14","3학년","2014 년","24680",
"11","충청남도","A001","계","H_14","3학년","2015 년","24622",
"11","충청남도","A001","계","H_14","3학년","2016 년","24118",
"11","충청남도","A001","계","H_14","3학년","2017 년","23573",
"11","충청남도","A001","계","H_14","3학년","2018 년","24024",
"11","충청남도","A001","계","H_14","3학년","2019 년","21460",
"11","충청남도","A001","계","H_14","3학년","2020 년","18788",
"11","충청남도","A001","계","H_14","3학년","2021 년","18969",
"11","충청남도","A001","계","H_14","3학년","2022 년","18849",
"11","충청남도","A001","계","H_1411","여자","2013 년","11630",
"11","충청남도","A001","계","H_1411","여자","2014 년","11555",
"11","충청남도","A001","계","H_1411","여자","2015 년","11728",
"11","충청남도","A001","계","H_1411","여자","2016 년","11416",
"11","충청남도","A001","계","H_1411","여자","2017 년","11060",
"11","충청남도","A001","계","H_1411","여자","2018 년","11373",
"11","충청남도","A001","계","H_1411","여자","2019 년","10212",
"11","충청남도","A001","계","H_1411","여자","2020 년","8664",
"11","충청남도","A001","계","H_1411","여자","2021 년","8972",
"11","충청남도","A001","계","H_1411","여자","2022 년","8963",
"11","충청남도","A001","계","H_142","주간","2013 년","24834",
"11","충청남도","A001","계","H_142","주간","2014 년","24680",
"11","충청남도","A001","계","H_142","주간","2015 년","24622",
"11","충청남도","A001","계","H_142","주간","2016 년","24118",
"11","충청남도","A001","계","H_142","주간","2017 년","23573",
"11","충청남도","A001","계","H_142","주간","2018 년","24024",
"11","충청남도","A001","계","H_142","주간","2019 년","21460",
"11","충청남도","A001","계","H_142","주간","2020 년","18788",
"11","충청남도","A001","계","H_142","주간","2021 년","18969",
"11","충청남도","A001","계","H_142","주간","2022 년","18849",
"11","충청남도","A001","계","H_1421","여자","2013 년","11630",
"11","충청남도","A001","계","H_1421","여자","2014 년","11555",
"11","충청남도","A001","계","H_1421","여자","2015 년","11728",
"11","충청남도","A001","계","H_1421","여자","2016 년","11416",
"11","충청남도","A001","계","H_1421","여자","2017 년","11060",
"11","충청남도","A001","계","H_1421","여자","2018 년","11373",
"11","충청남도","A001","계","H_1421","여자","2019 년","10212",
"11","충청남도","A001","계","H_1421","여자","2020 년","8664",
"11","충청남도","A001","계","H_1421","여자","2021 년","8972",
"11","충청남도","A001","계","H_1421","여자","2022 년","8963",
"11","충청남도","A001","계","H_143","야간","2013 년","-",
"11","충청남도","A001","계","H_143","야간","2014 년","-",
"11","충청남도","A001","계","H_143","야간","2015 년","-",
"11","충청남도","A001","계","H_143","야간","2016 년","-",
"11","충청남도","A001","계","H_143","야간","2017 년","-",
"11","충청남도","A001","계","H_143","야간","2018 년","0",
"11","충청남도","A001","계","H_143","야간","2019 년","0",
"11","충청남도","A001","계","H_143","야간","2020 년","-",
"11","충청남도","A001","계","H_143","야간","2021 년","-",
"11","충청남도","A001","계","H_143","야간","2022 년","-",
"11","충청남도","A001","계","H_1431","여자","2013 년","-",
"11","충청남도","A001","계","H_1431","여자","2014 년","-",
"11","충청남도","A001","계","H_1431","여자","2015 년","-",
"11","충청남도","A001","계","H_1431","여자","2016 년","-",
"11","충청남도","A001","계","H_1431","여자","2017 년","-",
"11","충청남도","A001","계","H_1431","여자","2018 년","0",
"11","충청남도","A001","계","H_1431","여자","2019 년","0",
"11","충청남도","A001","계","H_1431","여자","2020 년","-",
"11","충청남도","A001","계","H_1431","여자","2021 년","-",
"11","충청남도","A001","계","H_1431","여자","2022 년","-",
"11","충청남도","A002","국립","A_1","학교수","2013 년","1",
"11","충청남도","A002","국립","A_1","학교수","2014 년","1",
"11","충청남도","A002","국립","A_1","학교수","2015 년","1",
"11","충청남도","A002","국립","A_1","학교수","2016 년","1",
"11","충청남도","A002","국립","A_1","학교수","2017 년","1",
"11","충청남도","A002","국립","A_1","학교수","2018 년","1",
"11","충청남도","A002","국립","A_1","학교수","2019 년","1",
"11","충청남도","A002","국립","A_1","학교수","2020 년","1",
"11","충청남도","A002","국립","A_1","학교수","2021 년","1",
"11","충청남도","A002","국립","A_1","학교수","2022 년","1",
"11","충청남도","A002","국립","A_11","주야별","2017 년","1",
"11","충청남도","A002","국립","A_11","주야별","2018 년","1",
"11","충청남도","A002","국립","A_11","주야별","2019 년","1",
"11","충청남도","A002","국립","A_111","주간","2013 년","1",
"11","충청남도","A002","국립","A_111","주간","2014 년","1",
"11","충청남도","A002","국립","A_111","주간","2015 년","1",
"11","충청남도","A002","국립","A_111","주간","2016 년","1",
"11","충청남도","A002","국립","A_111","주간","2017 년","1",
"11","충청남도","A002","국립","A_111","주간","2018 년","1",
"11","충청남도","A002","국립","A_111","주간","2019 년","1",
"11","충청남도","A002","국립","A_111","주간","2020 년","1",
"11","충청남도","A002","국립","A_111","주간","2021 년","1",
"11","충청남도","A002","국립","A_111","주간","2022 년","1",
"11","충청남도","A002","국립","A_112","야간","2013 년","-",
"11","충청남도","A002","국립","A_112","야간","2014 년","-",
"11","충청남도","A002","국립","A_112","야간","2015 년","-",
"11","충청남도","A002","국립","A_112","야간","2016 년","-",
"11","충청남도","A002","국립","A_112","야간","2017 년","-",
"11","충청남도","A002","국립","A_112","야간","2018 년","0",
"11","충청남도","A002","국립","A_112","야간","2019 년","0",
"11","충청남도","A002","국립","A_112","야간","2020 년","-",
"11","충청남도","A002","국립","A_112","야간","2021 년","-",
"11","충청남도","A002","국립","A_112","야간","2022 년","-",
"11","충청남도","A002","국립","A_113","주야간","2013 년","-",
"11","충청남도","A002","국립","A_113","주야간","2014 년","-",
"11","충청남도","A002","국립","A_113","주야간","2015 년","-",
"11","충청남도","A002","국립","A_113","주야간","2016 년","-",
"11","충청남도","A002","국립","A_113","주야간","2017 년","-",
"11","충청남도","A002","국립","A_113","주야간","2018 년","0",
"11","충청남도","A002","국립","A_113","주야간","2019 년","0",
"11","충청남도","A002","국립","A_113","주야간","2020 년","-",
"11","충청남도","A002","국립","A_113","주야간","2021 년","-",
"11","충청남도","A002","국립","A_113","주야간","2022 년","-",
"11","충청남도","A002","국립","A_21","남여별","2017 년","1",
"11","충청남도","A002","국립","A_21","남여별","2018 년","1",
"11","충청남도","A002","국립","A_21","남여별","2019 년","1",
"11","충청남도","A002","국립","A_2","남자","2013 년","-",
"11","충청남도","A002","국립","A_2","남자","2014 년","-",
"11","충청남도","A002","국립","A_2","남자","2015 년","-",
"11","충청남도","A002","국립","A_2","남자","2016 년","-",
"11","충청남도","A002","국립","A_2","남자","2017 년","-",
"11","충청남도","A002","국립","A_2","남자","2018 년","0",
"11","충청남도","A002","국립","A_2","남자","2019 년","0",
"11","충청남도","A002","국립","A_2","남자","2020 년","-",
"11","충청남도","A002","국립","A_2","남자","2021 년","-",
"11","충청남도","A002","국립","A_2","남자","2022 년","-",
"11","충청남도","A002","국립","A_3","여자","2013 년","-",
"11","충청남도","A002","국립","A_3","여자","2014 년","-",
"11","충청남도","A002","국립","A_3","여자","2015 년","-",
"11","충청남도","A002","국립","A_3","여자","2016 년","-",
"11","충청남도","A002","국립","A_3","여자","2017 년","-",
"11","충청남도","A002","국립","A_3","여자","2018 년","0",
"11","충청남도","A002","국립","A_3","여자","2019 년","0",
"11","충청남도","A002","국립","A_3","여자","2020 년","-",
"11","충청남도","A002","국립","A_3","여자","2021 년","-",
"11","충청남도","A002","국립","A_3","여자","2022 년","-",
"11","충청남도","A002","국립","A_4","공학","2013 년","1",
"11","충청남도","A002","국립","A_4","공학","2014 년","1",
"11","충청남도","A002","국립","A_4","공학","2015 년","1",
"11","충청남도","A002","국립","A_4","공학","2016 년","1",
"11","충청남도","A002","국립","A_4","공학","2017 년","1",
"11","충청남도","A002","국립","A_4","공학","2018 년","1",
"11","충청남도","A002","국립","A_4","공학","2019 년","1",
"11","충청남도","A002","국립","A_4","공학","2020 년","1",
"11","충청남도","A002","국립","A_4","공학","2021 년","1",
"11","충청남도","A002","국립","A_4","공학","2022 년","1",
"11","충청남도","A002","국립","B_0","교직원수","2017 년","48",
"11","충청남도","A002","국립","B_0","교직원수","2018 년","46",
"11","충청남도","A002","국립","B_0","교직원수","2019 년","52",
"11","충청남도","A002","국립","B_1","교원수","2013 년","46",
"11","충청남도","A002","국립","B_1","교원수","2014 년","46",
"11","충청남도","A002","국립","B_1","교원수","2015 년","47",
"11","충청남도","A002","국립","B_1","교원수","2016 년","46",
"11","충청남도","A002","국립","B_1","교원수","2017 년","46",
"11","충청남도","A002","국립","B_1","교원수","2018 년","46",
"11","충청남도","A002","국립","B_1","교원수","2019 년","50",
"11","충청남도","A002","국립","B_1","교원수","2020 년","50",
"11","충청남도","A002","국립","B_1","교원수","2021 년","51",
"11","충청남도","A002","국립","B_1","교원수","2022 년","50",
"11","충청남도","A002","국립","B_2","여자","2013 년","10",
"11","충청남도","A002","국립","B_2","여자","2014 년","11",
"11","충청남도","A002","국립","B_2","여자","2015 년","14",
"11","충청남도","A002","국립","B_2","여자","2016 년","12",
"11","충청남도","A002","국립","B_2","여자","2017 년","12",
"11","충청남도","A002","국립","B_2","여자","2018 년","10",
"11","충청남도","A002","국립","B_2","여자","2019 년","12",
"11","충청남도","A002","국립","B_2","여자","2020 년","14",
"11","충청남도","A002","국립","B_2","여자","2021 년","15",
"11","충청남도","A002","국립","B_2","여자","2022 년","17",
"11","충청남도","A002","국립","C_1","직원수","2013 년","3",
"11","충청남도","A002","국립","C_1","직원수","2014 년","3",
"11","충청남도","A002","국립","C_1","직원수","2015 년","3",
"11","충청남도","A002","국립","C_1","직원수","2016 년","3",
"11","충청남도","A002","국립","C_1","직원수","2017 년","2",
"11","충청남도","A002","국립","C_1","직원수","2018 년","0",
"11","충청남도","A002","국립","C_1","직원수","2019 년","2",
