"충청남도","계",507,1339,26411,12698,1970,1928,363,210,13128,6289,13197,6389,19428,9383,1041,1022,19,506,1368,26096,12692,2052,1971,206,124,12636,6218,13388,6441,21785,10528,1210,1193,17,503,1381,27141,13089,2119,2068,232,137,13785,6656,13690,6707,20245,9858,1547,1415,26,102,4,509,1524,28288,13693,2222,2175,284,184,13694,6677,14699,7074,11742,5612,1610,1468,14,123,5,508,1570,28242,13813,2273,2223,406,265,13499,6675,14866,7184,11983,5814,1637,1471,16,148,2,511,1627,27991,13810,2676,2614,424,251,13014,6407,15102,7477,12060,5762,1235,1154,7,68,6,499,1619,26671,13093,2477,2419,302,170,12466,6131,14210,6976,11651,5769,1210,1122,6,77,5,499,1630,25594,12613,2510,2461,242,132,11724,5790,10942,5371,1236,1130,9,92,5,498,1518,24556,12135,2555,2501,212,114,11086,5477,10317,5056,1240,1129,9,97,5,498,1540,23647,11656,2623,2572,219,122,11115,5494,10353,5046,1257,1145,7,100,5
"충청남도","국립",1,6,81,33,9,9,2,1,46,21,35,10,52,22,5,5,-,1,6,109,52,8,8,1,-,63,31,46,22,85,36,5,5,-,1,6,108,49,9,8,1,-,51,24,56,23,100,49,8,6,-,2,-,1,6,117,62,8,7,1,1,56,21,61,41,45,25,10,9,-,1,-,1,6,109,57,9,8,1,1,48,21,61,36,52,24,10,9,-,1,-,1,6,109,51,9,9,2,2,53,24,56,28,51,27,10,9,0,1,0,1,6,107,42,14,14,2,2,54,21,53,21,52,28,10,9,0,1,0,1,6,105,49,14,14,2,2,52,28,51,19,10,9,-,1,-,1,6,103,48,9,9,1,-,52,21,48,19,10,9,-,1,-,1,6,95,45,9,9,2,1,41,20,48,20,10,9,-,1,-
"충청남도","공립",368,560,8896,4208,796,790,70,36,5382,2526,3515,1688,8154,3929,202,199,3,367,571,9225,4454,873,828,59,27,5457,2690,3803,1805,8441,4035,346,342,4,367,575,9591,4565,883,876,67,38,5800,2751,3899,1897,8252,4011,623,536,20,63,4,368,594,9643,4587,889,881,60,27,5419,2612,4239,1976,5391,2590,605,509,8,83,5,370,640,10013,4877,930,919,64,30,5853,2873,4288,2089,5489,2565,629,510,10,108,1,373,670,9768,4762,1315,1298,65,32,5382,2582,4565,2237,5566,2673,196,170,0,26,0,370,694,9696,4683,1178,1160,69,36,5442,2648,4292,2065,5283,2568,207,179,0,28,0,372,717,9165,4402,1214,1201,72,41,5098,2484,5015,2439,221,193,-,28,-,374,717,8802,4248,1299,1282,74,43,5069,2484,4555,2186,236,202,-,34,-,376,748,8474,4099,1381,1361,89,55,4958,2387,4230,2009,274,242,-,32,-
"충청남도","사립",138,773,17434,8457,1165,1129,291,173,7700,3742,9647,4691,11222,5432,834,818,16,138,791,16762,8186,1171,1135,146,97,7116,3497,9539,4614,13259,6457,859,846,13,135,800,17442,8475,1227,1184,164,99,7934,3881,9735,4787,11893,5798,916,873,6,37,-,140,924,18528,9044,1325,1287,223,156,8219,4044,10399,5057,6306,2997,995,950,6,39,-,137,924,18120,8879,1334,1296,341,234,7598,3781,10517,5059,6442,3225,998,952,6,39,1,137,951,18114,8997,1352,1307,357,217,7579,3801,10481,5212,6443,3062,1029,975,7,41,6,128,919,16868,8368,1285,1245,231,132,6970,3462,9865,4890,6316,3173,993,934,6,48,5,126,907,16324,8162,1282,1246,168,89,6574,3278,5876,2913,1005,928,9,63,5,123,795,15651,7839,1247,1210,137,71,5965,2972,5714,2851,994,918,9,62,5,121,786,15078,7512,1233,1202,128,66,6116,3087,6075,3017,973,894,7,67,5
"전라북도","계",523,1432,23266,11197,1941,1914,214,118,9999,4761,13260,6419,19541,9485,1212,1171,41,526,1456,23296,11193,2021,1994,129,66,10293,5045,12950,6135,18242,8780,1254,1210,44,530,1526,25059,12087,2125,2090,149,82,11728,5696,13373,6412,14432,6911,1346,1229,27,77,13,532,1578,26389,12905,2255,2222,178,95,11555,5632,14962,7337,9326,4440,1387,1274,24,78,11,536,1622,25768,12624,2468,2437,151,80,10639,5184,15171,7448,9978,4791,1389,1292,13,74,10,531,1648,24297,11884,2421,2390,247,150,9950,4873,14342,6940,9963,4931,1286,1194,11,71,10,519,1636,22025,10776,2358,2331,174,95,9055,4437,12942,6294,9437,4588,1259,1166,9,74,10,507,1565,21188,10420,2437,2403,178,86,9065,4505,8309,4050,1211,1122,8,70,11,507,1407,20022,9849,2370,2334,207,104,8265,4055,7884,3832,1224,1132,7,76,9,501,1361,18740,9167,2298,2264,209,97,7773,3770,7882,3875,1213,1118,7,79,9
"전라북도","국립",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"전라북도","공립",361,544,7063,3321,704,703,75,39,3606,1685,3417,1640,7127,3467,213,211,2,361,559,7410,3558,799,795,49,18,3832,1900,3542,1665,6798,3226,213,209,4,361,568,8128,3908,802,800,54,18,4228,2021,3903,1880,5938,2848,218,200,5,12,1,362,592,8622,4158,877,875,66,27,4275,2059,4327,2102,3689,1772,231,209,6,15,1,365,602,8407,4052,1102,1099,72,34,4012,1933,4421,2126,3976,1871,234,225,-,9,-,365,608,7887,3773,1129,1128,73,34,3732,1806,4270,2026,3916,1912,143,137,0,6,0,362,638,7634,3713,1232,1230,80,39,3657,1791,3945,1893,3621,1710,164,154,0,10,0,365,653,7655,3760,1318,1313,93,42,3862,1936,3312,1613,209,197,-,10,2,368,689,7595,3728,1328,1319,115,57,3830,1866,3269,1586,260,241,-,17,2,370,690,7247,3496,1332,1323,121,55,3639,1740,3332,1629,295,273,-,20,2
"전라북도","사립",162,888,16203,7876,1237,1211,139,79,6393,3076,9843,4779,12414,6018,999,960,39,165,897,15886,7635,1222,1199,80,48,6461,3145,9408,4470,11444,5554,1041,1001,40,169,958,16931,8179,1323,1290,95,64,7500,3675,9470,4532,8494,4063,1128,1029,22,65,12,170,986,17767,8747,1378,1347,112,68,7280,3573,10635,5235,5637,2668,1156,1065,18,63,10,171,1020,17361,8572,1366,1338,79,46,6627,3251,10750,5322,6002,2920,1155,1067,13,65,10,166,1040,16410,8111,1292,1262,174,116,6218,3067,10072,4914,6047,3019,1143,1057,11,65,10,157,998,14391,7063,1126,1101,94,56,5398,2646,8997,4401,5816,2878,1095,1012,9,64,10,142,912,13533,6660,1119,1090,85,44,5203,2569,4997,2437,1002,925,8,60,9,139,718,12427,6121,1042,1015,92,47,4435,2189,4615,2246,964,891,7,59,7,131,671,11493,5671,966,941,88,42,4134,2030,4550,2246,918,845,7,59,7
"전라남도","계",546,1190,18895,9075,1566,1542,171,101,8682,4141,10109,4863,16151,7897,806,790,16,551,1247,18951,9057,1713,1682,63,35,8863,4221,9972,4796,16940,8152,807,791,16,552,1347,19983,9670,1748,1725,107,54,9286,4572,10649,5124,12973,6210,865,793,14,53,5,553,1384,20801,10183,1868,1846,112,56,9536,4621,11316,5570,7875,3787,883,802,24,52,5,553,1411,20710,10281,1886,1864,122,61,9177,4652,11692,5737,8335,4024,979,895,19,60,5,551,1399,19670,9788,2093,2068,148,79,8384,4152,11255,5650,8550,4250,892,812,18,57,5,542,1404,18682,9313,2321,2297,124,63,8200,4078,10480,5230,8411,4108,871,801,8,58,4,530,1394,17889,8889,2379,2355,132,68,8106,4036,7432,3733,845,782,5,54,4,524,1267,17276,8557,2337,2309,123,64,7499,3718,7178,3586,815,754,5,52,4,516,1243,16285,7995,2293,2263,132,65,7143,3486,7217,3489,815,751,5,55,4
"전라남도","국립",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"전라남도","공립",435,687,9040,4332,840,838,77,56,4499,2146,4447,2132,8576,4175,231,226,5,434,703,9400,4450,949,941,46,27,4777,2254,4616,2200,8807,4213,183,177,6,435,730,9869,4712,951,948,53,29,4976,2369,4874,2352,6748,3197,199,173,1,24,1,436,758,10477,5075,1043,1040,59,28,5197,2523,5336,2576,4205,2020,216,188,4,23,1,436,788,10675,5266,1077,1072,69,34,5203,2617,5546,2716,4776,2276,295,262,1,31,1,434,784,10277,5136,1303,1299,71,37,4628,2285,5639,2816,4799,2340,207,178,1,27,1,432,803,9943,5004,1615,1607,78,38,4675,2389,5225,2597,4771,2374,220,188,1,30,1,432,824,9602,4765,1678,1669,83,40,4752,2334,4382,2194,238,204,1,32,1,426,794,8952,4408,1637,1626,80,40,4324,2110,4206,2092,237,204,1,31,1,422,793,8338,4047,1626,1613,88,43,4052,1972,4088,1972,253,216,1,35,1
"전라남도","사립",111,503,9855,4743,726,704,94,45,4183,1995,5662,2731,7575,3722,575,564,11,117,544,9551,4607,764,741,17,8,4086,1967,5356,2596,8133,3939,624,614,10,117,617,10114,4958,797,777,54,25,4310,2203,5775,2772,6225,3013,666,620,13,29,4,117,626,10324,5108,825,806,53,28,4339,2098,5980,2994,3670,1767,667,614,20,29,4,117,623,10035,5015,809,792,53,27,3974,2035,6146,3021,3559,1748,684,633,18,29,4,117,615,9393,4652,790,769,77,42,3756,1867,5616,2834,3751,1910,685,634,17,30,4,110,601,8739,4309,706,690,46,25,3525,1689,5255,2633,3640,1734,651,613,7,28,3,98,570,8287,4124,701,686,49,28,3354,1702,3050,1539,607,578,4,22,3,98,473,8324,4149,700,683,43,24,3175,1608,2972,1494,578,550,4,21,3,94,450,7947,3948,667,650,44,22,3091,1514,3129,1517,562,535,4,20,3
"경상북도","계",703,1916,37230,17932,2706,2651,305,175,18347,8828,18922,9131,30198,14438,1427,1402,25,716,2057,37274,18055,2857,2788,101,57,18147,8849,19133,9239,32444,15579,1610,1575,35,711,2055,38663,18591,2953,2892,111,64,18763,8993,19833,9567,25797,12353,1755,1537,58,137,23,707,2116,40185,19469,3004,2941,129,75,18594,8979,21525,10482,15587,7432,1724,1513,56,132,23,710,2113,39836,19315,3064,2993,167,108,17655,8573,22183,10804,16158,7757,1799,1596,41,146,16,709,2211,38961,18898,3174,3098,192,120,17350,8394,21453,10443,16239,7835,1729,1560,26,129,14,707,2200,36723,17876,3160,3086,169,95,16741,8140,20303,10078,16102,7839,1704,1532,27,131,14,701,2136,35478,17440,3198,3120,194,111,15573,7658,14661,7072,1686,1521,27,124,14,696,1954,33375,16464,3140,3059,187,106,13568,6804,13917,6794,1612,1454,18,129,11,682,1913,31365,15451,3147,3068,179,102,13108,6275,14032,6890,1582,1424,18,129,11
"경상북도","국립",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"경상북도","공립",467,681,10032,4742,845,843,54,42,5875,2787,4169,1965,9277,4397,85,84,1,466,685,10542,5030,870,862,19,7,6076,2905,4479,2140,9459,4442,182,181,1,463,690,10889,5138,885,882,32,21,6062,2840,4812,2310,8329,3918,164,139,1,24,-,461,699,11183,5397,885,882,43,24,6006,2891,5097,2484,5646,2646,121,103,1,17,-,462,712,10962,5368,922,919,43,27,5686,2787,5273,2595,5747,2731,157,132,6,19,-,465,743,10940,5297,1051,1045,49,28,5791,2817,5174,2515,5593,2752,120,111,0,9,0,470,785,11121,5414,1213,1207,53,27,6084,2929,5025,2435,5543,2672,123,113,0,10,0,473,791,10762,5276,1268,1259,59,34,5669,2763,5404,2625,138,127,-,11,-,473,771,9926,4878,1281,1271,60,37,4822,2367,5109,2470,146,131,-,15,-,464,763,8905,4351,1323,1313,61,39,4307,2065,4909,2380,147,130,-,17,-
"경상북도","사립",236,1235,27198,13190,1861,1808,251,133,12472,6041,14753,7166,20921,10041,1342,1318,24,250,1372,26732,13025,1987,1926,82,50,12071,5944,14654,7099,22985,11137,1428,1394,34,248,1365,27774,13453,2068,2010,79,43,12701,6153,15021,7257,17468,8435,1591,1398,57,113,23,246,1417,29002,14072,2119,2059,86,51,12588,6088,16428,7998,9941,4786,1603,1410,55,115,23,248,1401,28874,13947,2142,2074,124,81,11969,5786,16910,8209,10411,5026,1642,1464,35,127,16,244,1468,28021,13601,2123,2053,143,92,11559,5577,16279,7928,10646,5083,1609,1449,26,120,14,237,1415,25602,12462,1947,1879,116,68,10657,5211,15278,7643,10559,5167,1581,1419,27,121,14,228,1345,24716,12164,1930,1861,135,77,9904,4895,9257,4447,1548,1394,27,113,14,223,1183,23449,11586,1859,1788,127,69,8746,4437,8808,4324,1466,1323,18,114,11,218,1150,22460,11100,1824,1755,118,63,8801,4210,9123,4510,1435,1294,18,112,11
"경상남도","계",683,2289,50370,24540,3706,3663,345,193,23656,11481,26686,13051,39114,19176,1975,1916,59,682,2304,49011,23920,3745,3676,220,122,23366,11430,25632,12533,35047,17059,1919,1871,48,679,2401,50580,24702,3880,3828,203,131,24248,11854,26477,12936,33187,16178,2286,2008,53,216,9,686,2486,52486,25690,4049,3995,299,174,24407,11835,28080,13819,21211,10266,2437,2116,64,248,9,690,2508,51647,25383,3994,3943,499,316,22886,11393,28932,14267,21144,10257,2567,2257,48,254,8,691,2686,51276,25078,4032,3974,347,197,22904,11153,28570,13992,21433,10542,2391,2134,39,210,8,686,2710,49068,24121,4097,4044,336,193,22555,11136,26643,13075,20953,10209,2416,2155,36,218,7,686,2718,47191,23144,4080,4011,355,203,20336,9996,19074,9399,2376,2131,37,206,2,683,2457,45144,22247,4051,3987,351,187,19564,9624,18658,9016,2317,2072,35,206,4,683,2411,42385,20793,3981,3923,370,200,18745,9151,18647,9092,2301,2054,34,209,4
"경상남도","국립",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"경상남도","공립",423,693,11487,5578,1181,1180,118,71,6706,3202,4768,2320,13678,6752,203,203,-,419,687,11461,5496,1195,1170,69,34,6874,3302,4587,2212,10944,5286,145,145,-,415,698,11646,5559,1180,1174,80,45,6870,3275,4823,2298,10403,4983,258,220,1,36,1,415,716,11892,5671,1241,1236,80,42,6844,3200,5143,2498,6614,3153,332,257,12,62,1,418,737,11694,5508,1177,1173,81,43,6529,3118,5031,2382,6630,3149,422,342,13,67,-,418,754,11589,5495,1229,1224,85,45,6508,3121,5164,2427,6591,3118,180,161,1,18,0,417,810,11979,5707,1441,1436,95,56,7268,3549,4818,2299,6374,3014,219,193,1,25,0,426,853,12066,5799,1536,1526,99,55,6794,3319,6289,3053,237,214,1,22,-,436,941,13042,6310,1682,1674,118,65,7294,3508,6397,3034,332,294,1,34,3,442,956,12532,5880,1746,1738,134,72,6861,3224,6604,3202,386,343,1,39,3
"경상남도","사립",260,1596,38883,18962,2525,2483,227,122,16950,8279,21918,10731,25436,12424,1772,1713,59,263,1617,37550,18424,2550,2506,151,88,16492,8128,21045,10321,24103,11773,1774,1726,48,264,1703,38934,19143,2700,2654,123,86,17378,8579,21654,10638,22784,11195,2028,1788,52,180,8,271,1770,40594,20019,2808,2759,219,132,17563,8635,22937,11321,14597,7113,2105,1859,52,186,8,272,1771,39953,19875,2817,2770,418,273,16357,8275,23901,11885,14514,7108,2145,1915,35,187,8,273,1932,39687,19583,2803,2750,262,152,16396,8032,23406,11565,14842,7424,2211,1973,38,192,8,269,1900,37089,18414,2656,2608,241,137,15287,7587,21825,10776,14579,7195,2197,1962,35,193,7,260,1865,35125,17345,2544,2485,256,148,13542,6677,12785,6346,2139,1917,36,184,2,247,1516,32102,15937,2369,2313,233,122,12270,6116,12261,5982,1985,1778,34,172,1,241,1455,29853,14913,2235,2185,236,128,11884,5927,12043,5890,1915,1711,33,170,1
"제주특별자치도","계",112,244,5295,2510,438,434,71,38,3508,1687,1785,852,5021,2413,213,213,-,114,251,5296,2540,478,471,26,14,3503,1687,1780,837,5272,2506,216,216,-,117,252,5547,2639,474,468,13,8,3691,1735,1858,884,3378,1625,236,216,2,18,-,118,259,5943,2898,514,507,19,12,3829,1887,2089,987,3348,1614,235,217,2,16,-,118,258,5893,2862,499,494,59,28,3883,1906,2031,966,3630,1757,233,220,-,13,-,119,266,6097,2990,525,517,30,18,4219,2038,1892,958,3806,1790,131,120,0,11,0,123,287,6181,3001,412,403,27,17,4613,2268,1574,744,4190,2037,131,120,0,11,0,123,302,6395,3187,427,421,18,12,4594,2278,3979,1902,130,120,-,10,-,123,299,6277,3048,433,423,19,13,4252,2046,4078,2014,131,121,-,10,-,119,287,5945,2927,416,406,17,12,4220,2116,3812,1846,108,97,-,11,-
"제주특별자치도","국립",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"제주특별자치도","공립",90,125,2187,1030,231,230,-,-,1688,782,498,248,2098,1001,89,89,-,92,131,2279,1093,269,268,-,-,1771,849,512,244,2201,1037,92,92,-,95,137,2516,1166,270,269,-,-,1931,893,591,266,1778,858,97,92,2,3,-,96,144,2818,1339,295,294,-,-,2092,1014,700,298,1804,871,105,100,2,3,-,96,142,2811,1317,283,282,-,-,2158,1025,653,292,2134,1012,104,102,-,2,-,97,151,2998,1435,308,306,0,0,2518,1205,497,234,2314,1072,0,0,0,0,0,101,172,3183,1525,198,197,0,0,2879,1386,322,135,2682,1266,0,0,0,0,0,102,183,3357,1655,207,206,-,-,2960,1457,2672,1271,-,-,-,-,-,102,194,3596,1721,234,230,-,-,2998,1429,2761,1363,-,-,-,-,-,102,194,3578,1733,244,240,-,-,2978,1438,2840,1379,-,-,-,-,-
"제주특별자치도","사립",22,119,3108,1480,207,204,71,38,1820,905,1287,604,2923,1412,124,124,-,22,120,3017,1447,209,203,26,14,1732,838,1268,593,3071,1469,124,124,-,22,115,3031,1473,204,199,13,8,1760,842,1267,618,1600,767,139,124,-,15,-,22,115,3125,1559,219,213,19,12,1737,873,1389,689,1544,743,130,117,-,13,-,22,116,3082,1545,216,212,59,28,1725,881,1378,674,1496,745,129,118,-,11,-,22,115,3099,1555,217,211,30,18,1701,833,1395,724,1492,718,131,120,0,11,0,22,115,2998,1476,214,206,27,17,1734,882,1252,609,1508,771,131,120,0,11,0,21,119,3038,1532,220,215,18,12,1634,821,1307,631,130,120,-,10,-,21,105,2681,1327,199,193,19,13,1254,617,1317,651,131,121,-,10,-,17,93,2367,1194,172,166,17,12,1242,678,972,467,108,97,-,11,-
