"경상북도","국립",1,19,475,245,26,12,1,1,72,44,75,38,19,19,-,1,19,461,239,26,12,2,1,72,39,79,41,19,19,-,1,19,458,236,26,11,1,1,72,28,69,29,22,19,-,3,-,1,19,448,221,26,11,1,1,73,38,81,48,24,19,-,5,-,1,19,435,218,26,9,1,1,72,36,82,36,24,19,-,5,-,1,19,429,219,26,8,1,1,72,41,77,39,24,19,0,5,0,1,19,429,220,26,9,1,1,72,45,67,40,24,19,0,5,0,1,19,426,209,26,11,1,1,72,30,72,38,24,19,-,5,-,1,19,417,215,26,15,1,1,60,30,71,26,23,19,-,4,-,1,19,409,211,26,17,1,1,61,29,69,33,21,19,-,2,-
"경상북도","공립",473,6322,132955,62891,9901,6214,1933,881,20742,9874,29531,13803,6638,6610,28,474,6245,129050,61138,9916,6291,1936,892,22526,10796,25714,12153,6672,6638,34,472,6216,127440,60697,9938,6324,1848,880,22558,10848,22199,10393,9076,6512,469,1990,105,465,6151,125470,59844,9890,6337,1949,908,20492,9794,22222,10516,9153,6549,476,2029,99,465,6121,125292,59978,9898,6351,1874,907,21396,10320,21112,9929,9234,6565,529,2033,107,467,6200,126881,60801,10041,6458,1850,889,21821,10493,19821,9459,9366,6691,537,2031,107,468,6340,128845,61964,10130,6491,1872,916,22503,10799,20171,9571,9531,6894,563,1983,91,470,6314,126523,60842,10198,6497,1817,922,20271,9784,22083,10664,9639,6997,582,1973,87,470,6336,125283,60298,10464,6661,1807,989,19890,9612,20905,10016,9623,7071,557,1906,89,470,6499,124673,60285,10738,6824,1852,1037,20114,9832,20126,9615,9705,7200,572,1848,85
"경상북도","사립",3,63,1807,879,88,52,12,4,260,134,441,205,64,63,1,3,67,1796,862,94,54,11,2,333,153,362,170,67,67,-,3,70,1845,883,95,57,12,3,325,149,323,142,118,70,5,43,-,3,72,1907,925,100,64,12,3,315,155,297,135,119,71,5,43,-,2,71,1915,908,97,59,11,3,325,152,332,161,121,71,5,45,-,2,72,1980,943,101,61,10,3,333,165,341,158,125,72,6,47,0,2,74,2100,998,101,60,11,3,367,184,299,153,90,74,3,13,0,2,74,2130,1032,100,62,9,3,333,165,361,160,103,76,3,24,-,2,73,2212,1081,96,61,8,3,334,169,355,166,104,77,3,24,-,2,80,2303,1112,108,67,8,3,399,188,363,179,104,79,3,22,-
"경상남도","계",493,8640,190166,90065,13287,9782,2232,1179,29915,14403,41462,19410,9018,8978,40,493,8620,186973,89080,13327,9800,2257,1214,33391,16217,36615,17232,8962,8919,43,498,8703,187075,89611,13301,9789,2217,1232,31980,15525,31657,14926,11614,9122,338,2040,114,500,8742,185325,89024,13425,9867,2200,1223,30619,14752,31975,15013,11772,9193,366,2068,145,503,8870,186619,89877,13501,9910,2199,1239,32346,15546,30930,14576,12002,9443,394,2037,128,502,9022,191016,92304,13623,10048,2217,1284,32908,16054,28637,13725,12142,9609,387,2022,124,501,9161,194606,94088,13773,10188,2168,1277,33912,16397,29820,14320,12422,9848,424,2042,108,505,9141,190849,92304,13842,10222,2175,1287,29911,14518,33410,16186,12482,9970,429,1986,97,509,9100,189176,91510,13905,10233,2189,1287,30170,14569,31780,15398,12543,10037,475,1937,94,510,9216,187423,90945,14145,10446,2177,1269,29812,14403,30382,14676,12582,10052,510,1919,101
"경상남도","국립",1,25,640,320,33,18,3,-,96,48,126,62,25,25,-,1,25,623,311,33,16,3,-,96,48,110,55,25,25,-,1,25,602,303,33,17,4,2,96,48,111,55,34,25,-,9,-,1,25,588,295,34,18,2,1,96,48,111,55,34,25,-,9,-,1,24,573,288,35,19,2,1,96,48,109,55,34,25,-,9,-,1,25,575,288,33,15,2,0,96,48,94,47,34,25,0,9,0,1,25,573,289,35,16,2,1,97,48,94,47,34,25,0,9,0,1,25,581,291,34,14,1,-,96,48,93,47,34,25,-,9,-,1,25,558,281,33,10,1,-,80,40,95,49,34,25,-,9,-,1,25,539,267,33,11,2,-,80,40,93,48,34,25,-,9,-
"경상남도","공립",490,8583,188656,89310,13211,9741,2222,1175,29679,14279,41187,19265,8962,8922,40,490,8563,185465,88324,13251,9763,2247,1210,33152,16091,36372,17109,8906,8863,43,495,8648,185600,88862,13225,9748,2205,1226,31741,15414,31419,14819,11537,9066,331,2026,114,497,8687,183884,88311,13348,9824,2190,1218,30385,14648,31724,14886,11692,9138,359,2050,145,500,8816,185228,89207,13423,9864,2189,1234,32113,15447,30663,14443,11922,9388,387,2019,128,499,8965,189622,91632,13546,10010,2207,1280,32674,15940,28408,13607,12059,9554,386,2002,117,498,9106,193212,93415,13695,10149,2158,1271,33682,16278,29602,14211,12339,9793,423,2022,101,502,9084,189453,91637,13763,10183,2166,1282,29708,14418,33187,16067,12399,9915,428,1966,90,506,9043,187817,90858,13827,10200,2180,1282,29954,14464,31548,15285,12460,9982,474,1917,87,507,9159,186077,90286,14066,10410,2167,1264,29596,14292,30168,14580,12500,9996,502,1901,101
"경상남도","사립",2,32,870,435,43,23,7,4,140,76,149,83,31,31,-,2,32,885,445,43,21,7,4,143,78,133,68,31,31,-,2,30,873,446,43,24,8,4,143,63,127,52,43,31,7,5,-,2,30,853,418,43,25,8,4,138,56,140,72,46,30,7,9,-,2,30,818,382,43,27,8,4,137,51,158,78,46,30,7,9,-,2,32,819,384,44,23,8,4,138,66,135,71,49,30,1,11,7,2,30,821,384,43,23,8,5,133,71,124,62,49,30,1,11,7,2,32,815,376,45,25,8,5,107,52,130,72,49,30,1,11,7,2,32,801,371,45,23,8,5,136,65,137,64,49,30,1,11,7,2,32,807,392,46,25,8,5,136,71,121,48,48,31,8,9,-
"제주특별자치도","계",110,1680,38235,17987,2564,1903,406,200,5943,2846,8170,3977,1689,1689,-,111,1713,37915,17913,2620,1941,402,205,6578,3200,7404,3494,1734,1734,-,112,1739,38164,18174,2658,1966,436,219,6203,3017,6503,2983,2220,1776,9,434,1,112,1740,38272,18280,2676,1984,421,206,6178,2965,6754,3205,2162,1760,12,389,1,112,1748,38901,18699,2664,1994,424,203,6574,3169,6384,3000,2141,1764,24,351,2,113,1775,40096,19357,2757,2083,439,214,6797,3259,6174,2892,2284,1889,35,358,2,113,1805,41068,19895,2840,2146,425,219,7189,3527,6457,3089,2306,1926,26,354,0,113,1790,40575,19692,2869,2151,437,245,6424,3153,7071,3448,2306,1924,20,362,-,113,1848,41328,20067,2887,2183,414,228,6614,3244,6627,3221,2362,2007,18,337,-,114,1900,41628,20203,3042,2298,405,208,6688,3192,6605,3172,2411,2062,25,318,6
"제주특별자치도","국립",1,19,513,255,26,16,2,-,72,36,87,44,19,19,-,1,19,496,249,26,16,2,-,72,36,85,40,19,19,-,1,19,478,237,26,13,1,-,72,36,86,44,26,19,-,7,-,1,19,466,232,26,14,2,-,72,36,87,43,28,19,2,7,-,1,19,446,222,26,12,2,-,72,36,90,45,25,19,4,2,-,1,19,428,214,27,12,2,1,72,36,89,44,25,19,0,6,0,1,19,428,215,28,13,2,2,72,36,71,35,23,19,1,3,0,1,19,430,216,26,13,2,2,72,36,70,35,23,19,1,3,-,1,19,428,215,27,12,2,1,72,36,72,36,23,19,1,3,-,1,19,416,210,26,10,2,-,60,30,72,36,23,19,1,3,-
"제주특별자치도","공립",109,1661,37722,17732,2538,1887,404,200,5871,2810,8083,3933,1670,1670,-,110,1694,37419,17664,2594,1925,400,205,6506,3164,7319,3454,1715,1715,-,111,1720,37686,17937,2632,1953,435,219,6131,2981,6417,2939,2194,1757,9,427,1,111,1721,37806,18048,2650,1970,419,206,6106,2929,6667,3162,2134,1741,10,382,1,111,1729,38455,18477,2638,1982,422,203,6502,3133,6294,2955,2116,1745,20,349,2,112,1756,39668,19143,2730,2071,437,213,6725,3223,6085,2848,2259,1870,35,352,2,112,1786,40640,19680,2812,2133,423,217,7117,3491,6386,3054,2283,1907,25,351,0,112,1771,40145,19476,2843,2138,435,243,6352,3117,7001,3413,2283,1905,19,359,-,112,1829,40900,19852,2860,2171,412,227,6542,3208,6555,3185,2339,1988,17,334,-,113,1881,41212,19993,3016,2288,403,208,6628,3162,6533,3136,2388,2043,24,315,6
"제주특별자치도","사립",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
